"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 23 03:32:35 GMT 2023","Sat Dec 23 03:32:35 GMT 2023","201","Marketing","Email Campaigns","","","","Return all your created email campaigns",""
"passed","Sat Dec 23 03:32:51 GMT 2023","Sat Dec 23 03:32:52 GMT 2023","192","Accounts and settings","Domains","","","","Get the list of all your domains",""
"passed","Sat Dec 23 03:32:28 GMT 2023","Sat Dec 23 03:32:28 GMT 2023","229","Transactional","Templates","","","","Delete an inactive email template",""
"passed","Sat Dec 23 03:32:43 GMT 2023","Sat Dec 23 03:32:43 GMT 2023","227","Contact management","Lists","","","","Get a list's details",""
"passed","Sat Dec 23 03:32:51 GMT 2023","Sat Dec 23 03:32:51 GMT 2023","185","Accounts and settings","Senders","","","","Delete a sender",""
"failed","Sat Dec 23 03:32:34 GMT 2023","Sat Dec 23 03:32:35 GMT 2023","204","Marketing","Email Campaigns","","","","Export the recipients of an email campaign",""
"failed","Sat Dec 23 03:32:31 GMT 2023","Sat Dec 23 03:32:31 GMT 2023","202","Transactional","Transactional SMS","","","","Send SMS message to a mobile number",""
"failed","Sat Dec 23 03:32:34 GMT 2023","Sat Dec 23 03:32:34 GMT 2023","199","Marketing","Email Campaigns","","","","Send the report of a campaign",""
"passed","Sat Dec 23 03:32:47 GMT 2023","Sat Dec 23 03:32:47 GMT 2023","192","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child account status based on the identifier supplied",""
"failed","Sat Dec 23 03:32:32 GMT 2023","Sat Dec 23 03:32:32 GMT 2023","233","Transactional","WhatsApp Transactional","","","","Send a WhatsApp message",""
"failed","Sat Dec 23 03:32:31 GMT 2023","Sat Dec 23 03:32:31 GMT 2023","210","Transactional","Inbound Email Parsing","","","","Fetch all events history for one particular received email.",""
"failed","Sat Dec 23 03:32:36 GMT 2023","Sat Dec 23 03:32:36 GMT 2023","190","Marketing","SMS Campaigns","","","","Creates an SMS campaign",""
"failed","Sat Dec 23 03:32:55 GMT 2023","Sat Dec 23 03:32:56 GMT 2023","196","Sales CRM","Tasks","","","","Create a task",""
"failed","Sat Dec 23 03:32:57 GMT 2023","Sat Dec 23 03:32:57 GMT 2023","191","Sales CRM","Notes","","","","Create a note",""
"failed","Sat Dec 23 03:32:59 GMT 2023","Sat Dec 23 03:32:59 GMT 2023","190","Conversations","Messages","","","","Send a message as an agent",""
"failed","Sat Dec 23 03:32:54 GMT 2023","Sat Dec 23 03:32:54 GMT 2023","192","Sales CRM","Deals","","","","Create a deal",""
"failed","Sat Dec 23 03:32:53 GMT 2023","Sat Dec 23 03:32:53 GMT 2023","189","Sales CRM","Companies","","","","Create a company",""
"passed","Sat Dec 23 03:32:40 GMT 2023","Sat Dec 23 03:32:40 GMT 2023","203","Contact management","Contacts","","","","Delete a contact",""
"passed","Sat Dec 23 03:32:40 GMT 2023","Sat Dec 23 03:32:40 GMT 2023","192","Contact management","Contacts","","","","Update a contact",""
"failed","Sat Dec 23 03:32:25 GMT 2023","Sat Dec 23 03:32:26 GMT 2023","353","Transactional","Email API","","","","Send a transactional email",""
"passed","Sat Dec 23 03:32:36 GMT 2023","Sat Dec 23 03:32:37 GMT 2023","196","Marketing","SMS Campaigns","","","","Send your SMS campaign immediately",""
"failed","Sat Dec 23 03:32:26 GMT 2023","Sat Dec 23 03:32:26 GMT 2023","265","Transactional","Email API","","","","Send a scheduled transactional email",""
"passed","Sat Dec 23 03:32:53 GMT 2023","Sat Dec 23 03:32:53 GMT 2023","194","Sales CRM","Companies","","","","Get company attributes",""
"failed","Sat Dec 23 03:32:42 GMT 2023","Sat Dec 23 03:32:42 GMT 2023","199","Contact management","Lists","","","","Add existing contacts to a list",""
"failed","Sat Dec 23 03:32:33 GMT 2023","Sat Dec 23 03:32:33 GMT 2023","251","Marketing","Email Campaigns","","","","Delete an email campaign",""
"passed","Sat Dec 23 03:32:51 GMT 2023","Sat Dec 23 03:32:51 GMT 2023","203","Accounts and settings","Senders","","","","Get all the dedicated IPs for a sender",""
"passed","Sat Dec 23 03:33:02 GMT 2023","Sat Dec 23 03:33:02 GMT 2023","204","eCommerce","Products","","","","Get all products",""
"passed","Sat Dec 23 03:32:30 GMT 2023","Sat Dec 23 03:32:30 GMT 2023","198","Transactional","Blocked Domains","","","","Unblock an existing domain from the list of blocked domains",""
"passed","Sat Dec 23 03:32:31 GMT 2023","Sat Dec 23 03:32:31 GMT 2023","221","Transactional","Inbound Email Parsing","","","","Retrieve inbound attachment with download token.",""
"failed","Sat Dec 23 03:32:37 GMT 2023","Sat Dec 23 03:32:37 GMT 2023","198","Marketing","SMS Campaigns","","","","Send a test SMS campaign",""
"passed","Sat Dec 23 03:32:55 GMT 2023","Sat Dec 23 03:32:55 GMT 2023","194","Sales CRM","Deals","","","","Update a deal",""
"failed","Sat Dec 23 03:33:02 GMT 2023","Sat Dec 23 03:33:02 GMT 2023","191","eCommerce","Products","","","","Create/update a product",""
"passed","Sat Dec 23 03:32:44 GMT 2023","Sat Dec 23 03:32:45 GMT 2023","190","Accounts and settings","Webhooks","","","","Get a webhook details",""
"failed","Sat Dec 23 03:32:41 GMT 2023","Sat Dec 23 03:32:41 GMT 2023","193","Contact management","Folders","","","","Update a folder",""
"passed","Sat Dec 23 03:32:49 GMT 2023","Sat Dec 23 03:32:49 GMT 2023","184","Accounts and settings","Corporate","","","","Generate SSO token to access Sendinblue",""
"passed","Sat Dec 23 03:32:56 GMT 2023","Sat Dec 23 03:32:56 GMT 2023","191","Sales CRM","Tasks","","","","Update a task",""
"passed","Sat Dec 23 03:32:54 GMT 2023","Sat Dec 23 03:32:54 GMT 2023","201","Sales CRM","Companies","","","","Get pipeline stages",""
"failed","Sat Dec 23 03:32:36 GMT 2023","Sat Dec 23 03:32:36 GMT 2023","201","Marketing","SMS Campaigns","","","","Get an SMS campaign",""
"passed","Sat Dec 23 03:32:56 GMT 2023","Sat Dec 23 03:32:56 GMT 2023","193","Sales CRM","Tasks","","","","Get all task types",""
"failed","Sat Dec 23 03:32:42 GMT 2023","Sat Dec 23 03:32:43 GMT 2023","199","Contact management","Lists","","","","Delete a contact from a list",""
"passed","Sat Dec 23 03:33:02 GMT 2023","Sat Dec 23 03:33:02 GMT 2023","203","eCommerce","Products","","","","Get a product's details",""
"passed","Sat Dec 23 03:33:01 GMT 2023","Sat Dec 23 03:33:02 GMT 2023","186","eCommerce","Categories","","","","Get a category details",""
"passed","Sat Dec 23 03:32:50 GMT 2023","Sat Dec 23 03:32:50 GMT 2023","192","Accounts and settings","Corporate","","","","Update sub-account plan",""
"passed","Sat Dec 23 03:32:56 GMT 2023","Sat Dec 23 03:32:57 GMT 2023","238","Sales CRM","Notes","","","","Get all notes",""
"failed","Sat Dec 23 03:33:01 GMT 2023","Sat Dec 23 03:33:01 GMT 2023","233","eCommerce","Categories","","","","Get all categories",""
"passed","Sat Dec 23 03:32:48 GMT 2023","Sat Dec 23 03:32:48 GMT 2023","203","Accounts and settings","Process","","","","Return all the processes for your account",""
"failed","Sat Dec 23 03:32:33 GMT 2023","Sat Dec 23 03:32:33 GMT 2023","198","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"failed","Sat Dec 23 03:33:01 GMT 2023","Sat Dec 23 03:33:01 GMT 2023","201","eCommerce","Orders","","","","Create orders in batch",""
"passed","Sat Dec 23 03:32:56 GMT 2023","Sat Dec 23 03:32:56 GMT 2023","203","Sales CRM","Tasks","","","","Get a task",""
"passed","Sat Dec 23 03:32:38 GMT 2023","Sat Dec 23 03:32:38 GMT 2023","194","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp campaigns",""
"passed","Sat Dec 23 03:32:51 GMT 2023","Sat Dec 23 03:32:51 GMT 2023","199","Accounts and settings","Senders","","","","Update a sender",""
"passed","Sat Dec 23 03:32:57 GMT 2023","Sat Dec 23 03:32:57 GMT 2023","192","Sales CRM","Notes","","","","Update a note",""
"passed","Sat Dec 23 03:32:53 GMT 2023","Sat Dec 23 03:32:53 GMT 2023","191","Sales CRM","Companies","","","","Link and Unlink company with contact and deal",""
"failed","Sat Dec 23 03:32:33 GMT 2023","Sat Dec 23 03:32:33 GMT 2023","205","Marketing","Email Campaigns","","","","Update an email campaign",""
"passed","Sat Dec 23 03:32:50 GMT 2023","Sat Dec 23 03:32:50 GMT 2023","196","Accounts and settings","Account data","","","","Get your account information, plan and credits details",""
"passed","Sat Dec 23 03:32:49 GMT 2023","Sat Dec 23 03:32:49 GMT 2023","200","Accounts and settings","Corporate","","","","Get the list of all the sub-accounts of the master account.",""
"passed","Sat Dec 23 03:32:58 GMT 2023","Sat Dec 23 03:32:58 GMT 2023","231","Sales CRM","Files","","","","Delete a file",""
"passed","Sat Dec 23 03:32:46 GMT 2023","Sat Dec 23 03:32:46 GMT 2023","192","Accounts and settings","Reseller","IP management","","","Dissociate a dedicated IP to the child",""
"passed","Sat Dec 23 03:32:29 GMT 2023","Sat Dec 23 03:32:29 GMT 2023","228","Transactional","Statistics","","","","Get all your transactional email activity (unaggregated events)",""
"passed","Sat Dec 23 03:32:42 GMT 2023","Sat Dec 23 03:32:42 GMT 2023","214","Contact management","Lists","","","","Get all the lists",""
"passed","Sat Dec 23 03:32:55 GMT 2023","Sat Dec 23 03:32:55 GMT 2023","188","Sales CRM","Deals","","","","Delete a deal",""
"passed","Sat Dec 23 03:32:48 GMT 2023","Sat Dec 23 03:32:49 GMT 2023","206","Accounts and settings","Process","","","","Return the informations for a process",""
"failed","Sat Dec 23 03:32:28 GMT 2023","Sat Dec 23 03:32:29 GMT 2023","213","Transactional","Statistics","","","","Get your transactional email activity aggregated per day",""
"passed","Sat Dec 23 03:32:28 GMT 2023","Sat Dec 23 03:32:28 GMT 2023","214","Transactional","Templates","","","","Update an email template",""
"passed","Sat Dec 23 03:32:52 GMT 2023","Sat Dec 23 03:32:53 GMT 2023","198","Sales CRM","Companies","","","","Get all Companies",""
"failed","Sat Dec 23 03:32:33 GMT 2023","Sat Dec 23 03:32:34 GMT 2023","208","Marketing","Email Campaigns","","","","Send an email campaign to your test list",""
"failed","Sat Dec 23 03:32:39 GMT 2023","Sat Dec 23 03:32:40 GMT 2023","198","Contact management","Contacts","","","","Import contacts",""
"passed","Sat Dec 23 03:32:52 GMT 2023","Sat Dec 23 03:32:52 GMT 2023","188","Accounts and settings","Domains","","","","Authenticate a domain",""
"passed","Sat Dec 23 03:32:50 GMT 2023","Sat Dec 23 03:32:50 GMT 2023","200","Accounts and settings","Senders","","","","Get the list of all your senders",""
"passed","Sat Dec 23 03:32:58 GMT 2023","Sat Dec 23 03:32:58 GMT 2023","198","Sales CRM","Files","","","","Upload a file",""
"failed","Sat Dec 23 03:32:41 GMT 2023","Sat Dec 23 03:32:41 GMT 2023","191","Contact management","Folders","","","","Create a folder",""
"passed","Sat Dec 23 03:32:27 GMT 2023","Sat Dec 23 03:32:28 GMT 2023","306","Transactional","Templates","","","","Returns the template information",""
"passed","Sat Dec 23 03:32:51 GMT 2023","Sat Dec 23 03:32:51 GMT 2023","203","Accounts and settings","Senders","","","","Get all the dedicated IPs for your account",""
"passed","Sat Dec 23 03:32:38 GMT 2023","Sat Dec 23 03:32:38 GMT 2023","216","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp templates",""
"passed","Sat Dec 23 03:33:00 GMT 2023","Sat Dec 23 03:33:00 GMT 2023","201","Conversations","Pushed messages","","","","Get an automated message",""
"passed","Sat Dec 23 03:32:46 GMT 2023","Sat Dec 23 03:32:47 GMT 2023","184","Accounts and settings","Reseller","Domains","","","Delete the sender domain of the reseller child based on the childIdentifier and domainName passed",""
"passed","Sat Dec 23 03:32:45 GMT 2023","Sat Dec 23 03:32:45 GMT 2023","191","Accounts and settings","Webhooks","","","","Delete a webhook",""
"passed","Sat Dec 23 03:32:34 GMT 2023","Sat Dec 23 03:32:34 GMT 2023","193","Marketing","Email Campaigns","","","","Get an A/B test email campaign results",""
"failed","Sat Dec 23 03:33:00 GMT 2023","Sat Dec 23 03:33:00 GMT 2023","192","Conversations","Pushed messages","","","","Send an automated message to a visitor",""
"failed","Sat Dec 23 03:32:35 GMT 2023","Sat Dec 23 03:32:36 GMT 2023","529","Marketing","SMS Campaigns","","","","Returns the information for all your created SMS campaigns",""
"passed","Sat Dec 23 03:32:41 GMT 2023","Sat Dec 23 03:32:41 GMT 2023","200","Contact management","Folders","","","","Returns a folder's details",""
"passed","Sat Dec 23 03:32:47 GMT 2023","Sat Dec 23 03:32:47 GMT 2023","193","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child based on the child identifier supplied",""
"failed","Sat Dec 23 03:32:29 GMT 2023","Sat Dec 23 03:32:30 GMT 2023","275","Transactional","Blocked Domains","","","","Get the list of blocked domains",""
"passed","Sat Dec 23 03:32:43 GMT 2023","Sat Dec 23 03:32:43 GMT 2023","218","Contact management","Attributes","","","","List all attributes",""
"failed","Sat Dec 23 03:32:26 GMT 2023","Sat Dec 23 03:32:26 GMT 2023","235","Transactional","Email API","","","","Get the list of transactional emails on the basis of allowed filters",""
"passed","Sat Dec 23 03:32:49 GMT 2023","Sat Dec 23 03:32:50 GMT 2023","197","Accounts and settings","Corporate","","","","Get sub-account details",""
"passed","Sat Dec 23 03:32:54 GMT 2023","Sat Dec 23 03:32:55 GMT 2023","191","Sales CRM","Deals","","","","Get deal attributes",""
"passed","Sat Dec 23 03:32:34 GMT 2023","Sat Dec 23 03:32:34 GMT 2023","206","Marketing","Email Campaigns","","","","Get a shared template url",""
"passed","Sat Dec 23 03:32:42 GMT 2023","Sat Dec 23 03:32:42 GMT 2023","207","Contact management","Lists","","","","Get contacts in a list",""
"passed","Sat Dec 23 03:32:58 GMT 2023","Sat Dec 23 03:32:59 GMT 2023","202","Sales CRM","Files","","","","Get file details",""
"failed","Sat Dec 23 03:32:30 GMT 2023","Sat Dec 23 03:32:30 GMT 2023","200","Transactional","Logs","","","","Delete hardbounces",""
"failed","Sat Dec 23 03:32:44 GMT 2023","Sat Dec 23 03:32:44 GMT 2023","203","Accounts and settings","Webhooks","","","","Create a webhook",""
"passed","Sat Dec 23 03:32:52 GMT 2023","Sat Dec 23 03:32:52 GMT 2023","184","Accounts and settings","Domains","","","","Delete a domain",""
"failed","Sat Dec 23 03:33:02 GMT 2023","Sat Dec 23 03:33:03 GMT 2023","199","eCommerce","","","","","Activate eCommerce platform on your account",""
"passed","Sat Dec 23 03:32:37 GMT 2023","Sat Dec 23 03:32:38 GMT 2023","234","Marketing","WhatsApp Campaigns","","","","Get a WhatsApp campaign",""
"failed","Sat Dec 23 03:32:26 GMT 2023","Sat Dec 23 03:32:26 GMT 2023","238","Transactional","Email API","","","","Fetch scheduled emails by batchId or messageId",""
"failed","Sat Dec 23 03:32:45 GMT 2023","Sat Dec 23 03:32:45 GMT 2023","203","Accounts and settings","Reseller","Credits","","","Add Email and/or SMS credits to a specific child account",""
"passed","Sat Dec 23 03:32:52 GMT 2023","Sat Dec 23 03:32:52 GMT 2023","191","Accounts and settings","Domains","","","","Validate domain configuration",""
"passed","Sat Dec 23 03:32:47 GMT 2023","Sat Dec 23 03:32:47 GMT 2023","184","Accounts and settings","Reseller","Child accounts","","","Delete a single reseller child based on the child identifier supplied",""
"passed","Sat Dec 23 03:32:59 GMT 2023","Sat Dec 23 03:32:59 GMT 2023","208","Conversations","Messages","","","","Get a message",""
"passed","Sat Dec 23 03:32:41 GMT 2023","Sat Dec 23 03:32:42 GMT 2023","205","Contact management","Folders","","","","Get lists in a folder",""
"passed","Sat Dec 23 03:32:54 GMT 2023","Sat Dec 23 03:32:54 GMT 2023","192","Sales CRM","Deals","","","","Get all deals",""
"failed","Sat Dec 23 03:32:31 GMT 2023","Sat Dec 23 03:32:31 GMT 2023","221","Transactional","SMS statistics","","","","Get your SMS activity aggregated over a period of time",""
"passed","Sat Dec 23 03:32:53 GMT 2023","Sat Dec 23 03:32:53 GMT 2023","203","Sales CRM","Companies","","","","Get a company",""
"failed","Sat Dec 23 03:32:26 GMT 2023","Sat Dec 23 03:32:27 GMT 2023","217","Transactional","Email API","","","","Delete scheduled emails by batchId or messageId",""
"failed","Sat Dec 23 03:32:26 GMT 2023","Sat Dec 23 03:32:26 GMT 2023","231","Transactional","Email API","","","","Get the personalized content of a sent transactional email",""
"passed","Sat Dec 23 03:32:59 GMT 2023","Sat Dec 23 03:32:59 GMT 2023","190","Conversations","Messages","","","","Delete a message sent by an agent",""
"passed","Sat Dec 23 03:32:44 GMT 2023","Sat Dec 23 03:32:44 GMT 2023","188","Contact management","Attributes","","","","Delete an attribute",""
"failed","Sat Dec 23 03:32:32 GMT 2023","Sat Dec 23 03:32:33 GMT 2023","206","Marketing","Email Campaigns","","","","Create an email campaign",""
"passed","Sat Dec 23 03:33:02 GMT 2023","Sat Dec 23 03:33:02 GMT 2023","193","eCommerce","Products","","","","Create products in batch",""
"passed","Sat Dec 23 03:33:00 GMT 2023","Sat Dec 23 03:33:00 GMT 2023","189","Conversations","Pushed messages","","","","Update an automated message",""
"failed","Sat Dec 23 03:32:49 GMT 2023","Sat Dec 23 03:32:49 GMT 2023","204","Accounts and settings","Corporate","","","","Create a new sub-account under a master account.",""
"failed","Sat Dec 23 03:32:50 GMT 2023","Sat Dec 23 03:32:51 GMT 2023","197","Accounts and settings","Senders","","","","Create a new sender",""
"passed","Sat Dec 23 03:32:45 GMT 2023","Sat Dec 23 03:32:46 GMT 2023","189","Accounts and settings","Reseller","IP management","","","Associate a dedicated IP to the child",""
"failed","Sat Dec 23 03:32:30 GMT 2023","Sat Dec 23 03:32:30 GMT 2023","195","Transactional","Blocked Domains","","","","Add a new domain to the list of blocked domains",""
"failed","Sat Dec 23 03:32:40 GMT 2023","Sat Dec 23 03:32:41 GMT 2023","209","Contact management","Folders","","","","Get all folders",""
"passed","Sat Dec 23 03:32:38 GMT 2023","Sat Dec 23 03:32:39 GMT 2023","237","Contact management","Contacts","","","","Get all the contacts",""
"passed","Sat Dec 23 03:32:58 GMT 2023","Sat Dec 23 03:32:58 GMT 2023","194","Sales CRM","Files","","","","Download a file",""
"passed","Sat Dec 23 03:33:00 GMT 2023","Sat Dec 23 03:33:00 GMT 2023","183","Conversations","Pushed messages","","","","Delete an automated message",""
"failed","Sat Dec 23 03:32:59 GMT 2023","Sat Dec 23 03:33:00 GMT 2023","193","Conversations","Status","","","","Sets agent’s status to online for 2-3 minutes",""
"passed","Sat Dec 23 03:32:59 GMT 2023","Sat Dec 23 03:32:59 GMT 2023","220","Conversations","Messages","","","","Update a message sent by an agent",""
"passed","Sat Dec 23 03:32:48 GMT 2023","Sat Dec 23 03:32:48 GMT 2023","204","Accounts and settings","Reseller","Child accounts","","","Get session token to access Sendinblue (SSO)",""
"passed","Sat Dec 23 03:32:44 GMT 2023","Sat Dec 23 03:32:44 GMT 2023","197","Accounts and settings","Webhooks","","","","Get all webhooks",""
"failed","Sat Dec 23 03:32:27 GMT 2023","Sat Dec 23 03:32:27 GMT 2023","234","Transactional","Templates","","","","Create an email template",""
"passed","Sat Dec 23 03:32:57 GMT 2023","Sat Dec 23 03:32:57 GMT 2023","219","Sales CRM","Notes","","","","Get a note",""
"passed","Sat Dec 23 03:32:38 GMT 2023","Sat Dec 23 03:32:38 GMT 2023","197","Marketing","WhatsApp Campaigns","","","","Delete a WhatsApp campaign",""
"failed","Sat Dec 23 03:32:33 GMT 2023","Sat Dec 23 03:32:33 GMT 2023","253","Marketing","Email Campaigns","","","","Get an email campaign report",""
"failed","Sat Dec 23 03:33:00 GMT 2023","Sat Dec 23 03:33:01 GMT 2023","200","eCommerce","Orders","","","","Create/update an order",""
"passed","Sat Dec 23 03:32:46 GMT 2023","Sat Dec 23 03:32:46 GMT 2023","188","Accounts and settings","Reseller","Domains","","","Update the sender domain of reseller's child based on the childIdentifier and domainName passed",""
"failed","Sat Dec 23 03:32:37 GMT 2023","Sat Dec 23 03:32:37 GMT 2023","205","Marketing","SMS Campaigns","","","","Export an SMS campaign's recipients",""
"failed","Sat Dec 23 03:32:27 GMT 2023","Sat Dec 23 03:32:27 GMT 2023","263","Transactional","Templates","","","","Get the list of email templates",""
"passed","Sat Dec 23 03:33:01 GMT 2023","Sat Dec 23 03:33:01 GMT 2023","235","eCommerce","Categories","","","","Create categories in batch",""
"failed","Sat Dec 23 03:32:28 GMT 2023","Sat Dec 23 03:32:28 GMT 2023","205","Transactional","Statistics","","","","Get your transactional email activity aggregated over a period of time",""
"passed","Sat Dec 23 03:32:43 GMT 2023","Sat Dec 23 03:32:43 GMT 2023","186","Contact management","Lists","","","","Update a list",""
"failed","Sat Dec 23 03:32:39 GMT 2023","Sat Dec 23 03:32:39 GMT 2023","202","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"failed","Sat Dec 23 03:32:37 GMT 2023","Sat Dec 23 03:32:37 GMT 2023","194","Marketing","SMS Campaigns","","","","Update a campaign's status",""
"passed","Sat Dec 23 03:32:43 GMT 2023","Sat Dec 23 03:32:44 GMT 2023","195","Contact management","Attributes","","","","Update contact attribute",""
"passed","Sat Dec 23 03:32:53 GMT 2023","Sat Dec 23 03:32:53 GMT 2023","190","Sales CRM","Companies","","","","Delete a company",""
"failed","Sat Dec 23 03:33:01 GMT 2023","Sat Dec 23 03:33:01 GMT 2023","208","eCommerce","Categories","","","","Create/update a category",""
"failed","Sat Dec 23 03:32:44 GMT 2023","Sat Dec 23 03:32:44 GMT 2023","203","Contact management","Attributes","","","","Create contact attribute",""
"passed","Sat Dec 23 03:32:57 GMT 2023","Sat Dec 23 03:32:58 GMT 2023","205","Sales CRM","Files","","","","Get all files",""
"failed","Sat Dec 23 03:32:35 GMT 2023","Sat Dec 23 03:32:35 GMT 2023","216","Marketing","Email Campaigns","","","","Upload an image to your account's image gallery",""
"passed","Sat Dec 23 03:32:29 GMT 2023","Sat Dec 23 03:32:29 GMT 2023","192","Transactional","Blocked Contacts","","","","Unblock or resubscribe a transactional contact",""
"passed","Sat Dec 23 03:32:48 GMT 2023","Sat Dec 23 03:32:48 GMT 2023","202","Accounts and settings","Reseller","Child accounts","","","Get the list of all children accounts",""
"failed","Sat Dec 23 03:32:34 GMT 2023","Sat Dec 23 03:32:34 GMT 2023","194","Marketing","Email Campaigns","","","","Update an email campaign status",""
