"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 23 05:38:23 GMT 2023","Sat Dec 23 05:38:24 GMT 2023","160","Transactional","Transactional SMS","","","","Send SMS message to a mobile number",""
"failed","Sat Dec 23 05:38:28 GMT 2023","Sat Dec 23 05:38:28 GMT 2023","131","Marketing","SMS Campaigns","","","","Send a test SMS campaign",""
"passed","Sat Dec 23 05:38:26 GMT 2023","Sat Dec 23 05:38:26 GMT 2023","144","Marketing","Email Campaigns","","","","Return all your created email campaigns",""
"passed","Sat Dec 23 05:38:45 GMT 2023","Sat Dec 23 05:38:45 GMT 2023","123","Conversations","Pushed messages","","","","Delete an automated message",""
"passed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:32 GMT 2023","128","Contact management","Attributes","","","","Update contact attribute",""
"failed","Sat Dec 23 05:38:29 GMT 2023","Sat Dec 23 05:38:29 GMT 2023","140","Contact management","Contacts","","","","Update multiple contacts",""
"passed","Sat Dec 23 05:38:36 GMT 2023","Sat Dec 23 05:38:36 GMT 2023","153","Accounts and settings","Process","","","","Return the informations for a process",""
"passed","Sat Dec 23 05:38:35 GMT 2023","Sat Dec 23 05:38:35 GMT 2023","136","Accounts and settings","Reseller","Child accounts","","","Get the status of a reseller's child account creation, whether it is successfully created (exists) or not based on the childIdentifier supplied",""
"passed","Sat Dec 23 05:38:37 GMT 2023","Sat Dec 23 05:38:37 GMT 2023","131","Accounts and settings","Corporate","","","","Delete a sub-account",""
"passed","Sat Dec 23 05:38:30 GMT 2023","Sat Dec 23 05:38:30 GMT 2023","128","Contact management","Contacts","","","","Update a contact",""
"failed","Sat Dec 23 05:38:41 GMT 2023","Sat Dec 23 05:38:42 GMT 2023","135","Sales CRM","Tasks","","","","Create a task",""
"failed","Sat Dec 23 05:38:24 GMT 2023","Sat Dec 23 05:38:24 GMT 2023","158","Transactional","SMS statistics","","","","Get your SMS activity aggregated over a period of time",""
"failed","Sat Dec 23 05:38:20 GMT 2023","Sat Dec 23 05:38:20 GMT 2023","329","Transactional","Email API","","","","Fetch scheduled emails by batchId or messageId",""
"passed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","128","Accounts and settings","Senders","","","","Delete a sender",""
"passed","Sat Dec 23 05:38:26 GMT 2023","Sat Dec 23 05:38:26 GMT 2023","131","Marketing","Email Campaigns","","","","Get a shared template url",""
"passed","Sat Dec 23 05:38:39 GMT 2023","Sat Dec 23 05:38:39 GMT 2023","304","Sales CRM","Companies","","","","Get all Companies",""
"passed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","125","Accounts and settings","Senders","","","","Get all the dedicated IPs for a sender",""
"failed","Sat Dec 23 05:38:30 GMT 2023","Sat Dec 23 05:38:30 GMT 2023","133","Contact management","Folders","","","","Create a folder",""
"passed","Sat Dec 23 05:38:24 GMT 2023","Sat Dec 23 05:38:24 GMT 2023","163","Transactional","SMS statistics","","","","Get all your SMS activity (unaggregated events)",""
"passed","Sat Dec 23 05:38:44 GMT 2023","Sat Dec 23 05:38:45 GMT 2023","132","Conversations","Pushed messages","","","","Get an automated message",""
"passed","Sat Dec 23 05:38:39 GMT 2023","Sat Dec 23 05:38:39 GMT 2023","127","Accounts and settings","Domains","","","","Authenticate a domain",""
"failed","Sat Dec 23 05:38:19 GMT 2023","Sat Dec 23 05:38:19 GMT 2023","285","Transactional","Email API","","","","Send a transactional email",""
"passed","Sat Dec 23 05:38:45 GMT 2023","Sat Dec 23 05:38:45 GMT 2023","126","Conversations","Pushed messages","","","","Update an automated message",""
"passed","Sat Dec 23 05:38:43 GMT 2023","Sat Dec 23 05:38:43 GMT 2023","140","Sales CRM","Files","","","","Download a file",""
"failed","Sat Dec 23 05:38:22 GMT 2023","Sat Dec 23 05:38:22 GMT 2023","151","Transactional","Blocked Domains","","","","Get the list of blocked domains",""
"passed","Sat Dec 23 05:38:34 GMT 2023","Sat Dec 23 05:38:34 GMT 2023","127","Accounts and settings","Reseller","Domains","","","Update the sender domain of reseller's child based on the childIdentifier and domainName passed",""
"passed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:32 GMT 2023","138","Contact management","Attributes","","","","List all attributes",""
"failed","Sat Dec 23 05:38:20 GMT 2023","Sat Dec 23 05:38:20 GMT 2023","153","Transactional","Email API","","","","Get the personalized content of a sent transactional email",""
"failed","Sat Dec 23 05:38:27 GMT 2023","Sat Dec 23 05:38:27 GMT 2023","134","Marketing","SMS Campaigns","","","","Creates an SMS campaign",""
"passed","Sat Dec 23 05:38:41 GMT 2023","Sat Dec 23 05:38:41 GMT 2023","121","Sales CRM","Deals","","","","Delete a deal",""
"failed","Sat Dec 23 05:38:44 GMT 2023","Sat Dec 23 05:38:44 GMT 2023","130","Conversations","Pushed messages","","","","Send an automated message to a visitor",""
"passed","Sat Dec 23 05:38:34 GMT 2023","Sat Dec 23 05:38:34 GMT 2023","143","Accounts and settings","Reseller","Domains","","","Create a domain for a child account",""
"failed","Sat Dec 23 05:38:27 GMT 2023","Sat Dec 23 05:38:28 GMT 2023","153","Marketing","SMS Campaigns","","","","Update a campaign's status",""
"failed","Sat Dec 23 05:38:29 GMT 2023","Sat Dec 23 05:38:29 GMT 2023","137","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"passed","Sat Dec 23 05:38:45 GMT 2023","Sat Dec 23 05:38:46 GMT 2023","127","eCommerce","Categories","","","","Create categories in batch",""
"failed","Sat Dec 23 05:38:22 GMT 2023","Sat Dec 23 05:38:22 GMT 2023","154","Transactional","Blocked Contacts","","","","Get the list of blocked or unsubscribed transactional contacts",""
"passed","Sat Dec 23 05:38:33 GMT 2023","Sat Dec 23 05:38:33 GMT 2023","137","Accounts and settings","Webhooks","","","","Get all webhooks",""
"passed","Sat Dec 23 05:38:22 GMT 2023","Sat Dec 23 05:38:22 GMT 2023","151","Transactional","Blocked Contacts","","","","Unblock or resubscribe a transactional contact",""
"passed","Sat Dec 23 05:38:44 GMT 2023","Sat Dec 23 05:38:44 GMT 2023","136","Conversations","Messages","","","","Delete a message sent by an agent",""
"passed","Sat Dec 23 05:38:42 GMT 2023","Sat Dec 23 05:38:42 GMT 2023","138","Sales CRM","Notes","","","","Get all notes",""
"failed","Sat Dec 23 05:38:43 GMT 2023","Sat Dec 23 05:38:44 GMT 2023","132","Conversations","Messages","","","","Send a message as an agent",""
"passed","Sat Dec 23 05:38:21 GMT 2023","Sat Dec 23 05:38:21 GMT 2023","142","Transactional","Templates","","","","Update an email template",""
"failed","Sat Dec 23 05:38:46 GMT 2023","Sat Dec 23 05:38:46 GMT 2023","130","eCommerce","Products","","","","Create/update a product",""
"failed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:32 GMT 2023","136","Contact management","Lists","","","","Delete a contact from a list",""
"passed","Sat Dec 23 05:38:40 GMT 2023","Sat Dec 23 05:38:41 GMT 2023","131","Sales CRM","Deals","","","","Link and Unlink a deal with contacts and companies",""
"failed","Sat Dec 23 05:38:26 GMT 2023","Sat Dec 23 05:38:26 GMT 2023","134","Marketing","Email Campaigns","","","","Send the report of a campaign",""
"passed","Sat Dec 23 05:38:42 GMT 2023","Sat Dec 23 05:38:42 GMT 2023","135","Sales CRM","Tasks","","","","Get all task types",""
"passed","Sat Dec 23 05:38:42 GMT 2023","Sat Dec 23 05:38:42 GMT 2023","139","Sales CRM","Tasks","","","","Delete a task",""
"failed","Sat Dec 23 05:38:22 GMT 2023","Sat Dec 23 05:38:22 GMT 2023","194","Transactional","Statistics","","","","Get your transactional email activity aggregated per day",""
"failed","Sat Dec 23 05:38:28 GMT 2023","Sat Dec 23 05:38:28 GMT 2023","133","Marketing","SMS Campaigns","","","","Send an SMS campaign's report",""
"passed","Sat Dec 23 05:38:44 GMT 2023","Sat Dec 23 05:38:44 GMT 2023","125","Conversations","Messages","","","","Update a message sent by an agent",""
"passed","Sat Dec 23 05:38:36 GMT 2023","Sat Dec 23 05:38:36 GMT 2023","146","Accounts and settings","Corporate","","","","Get the details of requested master account",""
"passed","Sat Dec 23 05:38:42 GMT 2023","Sat Dec 23 05:38:42 GMT 2023","132","Sales CRM","Tasks","","","","Update a task",""
"passed","Sat Dec 23 05:38:41 GMT 2023","Sat Dec 23 05:38:41 GMT 2023","128","Sales CRM","Deals","","","","Update a deal",""
"passed","Sat Dec 23 05:38:28 GMT 2023","Sat Dec 23 05:38:28 GMT 2023","147","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp campaigns",""
"passed","Sat Dec 23 05:38:41 GMT 2023","Sat Dec 23 05:38:41 GMT 2023","129","Sales CRM","Deals","","","","Get a deal",""
"failed","Sat Dec 23 05:38:19 GMT 2023","Sat Dec 23 05:38:19 GMT 2023","202","Transactional","Email API","","","","Send a scheduled transactional email",""
"failed","Sat Dec 23 05:38:27 GMT 2023","Sat Dec 23 05:38:27 GMT 2023","140","Marketing","SMS Campaigns","","","","Returns the information for all your created SMS campaigns",""
"passed","Sat Dec 23 05:38:31 GMT 2023","Sat Dec 23 05:38:31 GMT 2023","131","Contact management","Folders","","","","Delete a folder (and all its lists)",""
"passed","Sat Dec 23 05:38:23 GMT 2023","Sat Dec 23 05:38:23 GMT 2023","139","Transactional","Blocked Domains","","","","Unblock an existing domain from the list of blocked domains",""
"passed","Sat Dec 23 05:38:26 GMT 2023","Sat Dec 23 05:38:26 GMT 2023","141","Marketing","Email Campaigns","","","","Get an A/B test email campaign results",""
"passed","Sat Dec 23 05:38:35 GMT 2023","Sat Dec 23 05:38:35 GMT 2023","307","Accounts and settings","Reseller","Child accounts","","","Get session token to access Sendinblue (SSO)",""
"passed","Sat Dec 23 05:38:36 GMT 2023","Sat Dec 23 05:38:36 GMT 2023","131","Accounts and settings","Reseller","Child accounts","","","Creates a reseller child",""
"failed","Sat Dec 23 05:38:24 GMT 2023","Sat Dec 23 05:38:24 GMT 2023","145","Transactional","WhatsApp Transactional","","","","Send a WhatsApp message",""
"failed","Sat Dec 23 05:38:25 GMT 2023","Sat Dec 23 05:38:25 GMT 2023","129","Marketing","Email Campaigns","","","","Delete an email campaign",""
"failed","Sat Dec 23 05:38:25 GMT 2023","Sat Dec 23 05:38:25 GMT 2023","132","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"passed","Sat Dec 23 05:38:39 GMT 2023","Sat Dec 23 05:38:39 GMT 2023","129","Sales CRM","Companies","","","","Get company attributes",""
"passed","Sat Dec 23 05:38:41 GMT 2023","Sat Dec 23 05:38:41 GMT 2023","134","Sales CRM","Deals","","","","Get deal attributes",""
"failed","Sat Dec 23 05:38:23 GMT 2023","Sat Dec 23 05:38:23 GMT 2023","153","Transactional","Inbound Email Parsing","","","","Fetch all events history for one particular received email.",""
"passed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","134","Accounts and settings","Senders","","","","Get all the dedicated IPs for your account",""
"passed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:32 GMT 2023","128","Contact management","Lists","","","","Get a list's details",""
"passed","Sat Dec 23 05:38:34 GMT 2023","Sat Dec 23 05:38:34 GMT 2023","135","Accounts and settings","Reseller","IP management","","","Associate a dedicated IP to the child",""
"passed","Sat Dec 23 05:38:29 GMT 2023","Sat Dec 23 05:38:30 GMT 2023","325","Contact management","Contacts","","","","Get a contact's details",""
"passed","Sat Dec 23 05:38:34 GMT 2023","Sat Dec 23 05:38:35 GMT 2023","130","Accounts and settings","Reseller","Child accounts","","","Get a child account's details",""
"passed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","124","Accounts and settings","Senders","","","","Update a sender",""
"failed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:33 GMT 2023","140","Contact management","Attributes","","","","Create contact attribute",""
"passed","Sat Dec 23 05:38:40 GMT 2023","Sat Dec 23 05:38:40 GMT 2023","142","Sales CRM","Deals","","","","Get all deals",""
"passed","Sat Dec 23 05:38:31 GMT 2023","Sat Dec 23 05:38:31 GMT 2023","135","Contact management","Folders","","","","Get lists in a folder",""
"passed","Sat Dec 23 05:38:36 GMT 2023","Sat Dec 23 05:38:36 GMT 2023","147","Accounts and settings","Corporate","","","","Get the list of all the sub-accounts of the master account.",""
"passed","Sat Dec 23 05:38:24 GMT 2023","Sat Dec 23 05:38:25 GMT 2023","321","Transactional","WhatsApp Transactional","","","","Get all your WhatsApp activity (unaggregated events) Copy",""
"failed","Sat Dec 23 05:38:39 GMT 2023","Sat Dec 23 05:38:39 GMT 2023","131","Sales CRM","Companies","","","","Create a company",""
"failed","Sat Dec 23 05:38:46 GMT 2023","Sat Dec 23 05:38:47 GMT 2023","132","eCommerce","","","","","Activate eCommerce platform on your account",""
"passed","Sat Dec 23 05:38:23 GMT 2023","Sat Dec 23 05:38:23 GMT 2023","166","Transactional","Inbound Email Parsing","","","","Retrieve inbound attachment with download token.",""
"passed","Sat Dec 23 05:38:43 GMT 2023","Sat Dec 23 05:38:43 GMT 2023","126","Sales CRM","Notes","","","","Delete a note",""
"passed","Sat Dec 23 05:38:37 GMT 2023","Sat Dec 23 05:38:37 GMT 2023","129","Accounts and settings","Corporate","","","","Update sub-account plan",""
"failed","Sat Dec 23 05:38:23 GMT 2023","Sat Dec 23 05:38:23 GMT 2023","153","Transactional","Inbound Email Parsing","","","","Get the list of all the events for the received emails.",""
"passed","Sat Dec 23 05:38:29 GMT 2023","Sat Dec 23 05:38:29 GMT 2023","159","Contact management","Contacts","","","","Get all the contacts",""
"passed","Sat Dec 23 05:38:42 GMT 2023","Sat Dec 23 05:38:42 GMT 2023","138","Sales CRM","Tasks","","","","Get a task",""
"failed","Sat Dec 23 05:38:20 GMT 2023","Sat Dec 23 05:38:20 GMT 2023","147","Transactional","Email API","","","","Delete scheduled emails by batchId or messageId",""
"passed","Sat Dec 23 05:38:21 GMT 2023","Sat Dec 23 05:38:21 GMT 2023","177","Transactional","Templates","","","","Returns the template information",""
"failed","Sat Dec 23 05:38:45 GMT 2023","Sat Dec 23 05:38:45 GMT 2023","150","eCommerce","Orders","","","","Create orders in batch",""
"passed","Sat Dec 23 05:38:33 GMT 2023","Sat Dec 23 05:38:33 GMT 2023","121","Accounts and settings","Webhooks","","","","Delete a webhook",""
"failed","Sat Dec 23 05:38:34 GMT 2023","Sat Dec 23 05:38:34 GMT 2023","129","Accounts and settings","Reseller","Credits","","","Remove Email and/or SMS credits from a specific child account",""
"failed","Sat Dec 23 05:38:25 GMT 2023","Sat Dec 23 05:38:25 GMT 2023","157","Marketing","Email Campaigns","","","","Update an email campaign",""
"passed","Sat Dec 23 05:38:39 GMT 2023","Sat Dec 23 05:38:40 GMT 2023","295","Sales CRM","Companies","","","","Get a company",""
"failed","Sat Dec 23 05:38:45 GMT 2023","Sat Dec 23 05:38:45 GMT 2023","127","eCommerce","Categories","","","","Create/update a category",""
"passed","Sat Dec 23 05:38:39 GMT 2023","Sat Dec 23 05:38:39 GMT 2023","123","Sales CRM","Companies","","","","Link and Unlink company with contact and deal",""
"failed","Sat Dec 23 05:38:33 GMT 2023","Sat Dec 23 05:38:33 GMT 2023","130","Accounts and settings","Webhooks","","","","Create a webhook",""
"failed","Sat Dec 23 05:38:29 GMT 2023","Sat Dec 23 05:38:29 GMT 2023","127","Contact management","Contacts","","","","Create a contact",""
"passed","Sat Dec 23 05:38:43 GMT 2023","Sat Dec 23 05:38:43 GMT 2023","129","Sales CRM","Notes","","","","Update a note",""
"passed","Sat Dec 23 05:38:44 GMT 2023","Sat Dec 23 05:38:44 GMT 2023","319","Conversations","Messages","","","","Get a message",""
"failed","Sat Dec 23 05:38:26 GMT 2023","Sat Dec 23 05:38:26 GMT 2023","161","Marketing","Email Campaigns","","","","Export the recipients of an email campaign",""
"passed","Sat Dec 23 05:38:37 GMT 2023","Sat Dec 23 05:38:37 GMT 2023","139","Accounts and settings","Account data","","","","Get your account information, plan and credits details",""
"passed","Sat Dec 23 05:38:28 GMT 2023","Sat Dec 23 05:38:28 GMT 2023","130","Marketing","WhatsApp Campaigns","","","","Delete a WhatsApp campaign",""
"failed","Sat Dec 23 05:38:45 GMT 2023","Sat Dec 23 05:38:45 GMT 2023","134","eCommerce","Orders","","","","Create/update an order",""
"failed","Sat Dec 23 05:38:26 GMT 2023","Sat Dec 23 05:38:26 GMT 2023","132","Marketing","Email Campaigns","","","","Update an email campaign status",""
"failed","Sat Dec 23 05:38:28 GMT 2023","Sat Dec 23 05:38:28 GMT 2023","139","Marketing","SMS Campaigns","","","","Export an SMS campaign's recipients",""
"failed","Sat Dec 23 05:38:29 GMT 2023","Sat Dec 23 05:38:29 GMT 2023","129","Contact management","Contacts","","","","Export contacts",""
"passed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","123","Accounts and settings","Domains","","","","Delete a domain",""
"failed","Sat Dec 23 05:38:33 GMT 2023","Sat Dec 23 05:38:34 GMT 2023","135","Accounts and settings","Reseller","Credits","","","Add Email and/or SMS credits to a specific child account",""
"failed","Sat Dec 23 05:38:19 GMT 2023","Sat Dec 23 05:38:20 GMT 2023","339","Transactional","Email API","","","","Get the list of transactional emails on the basis of allowed filters",""
"failed","Sat Dec 23 05:38:24 GMT 2023","Sat Dec 23 05:38:24 GMT 2023","164","Transactional","SMS statistics","","","","Get your SMS activity aggregated per day",""
"failed","Sat Dec 23 05:38:30 GMT 2023","Sat Dec 23 05:38:30 GMT 2023","136","Contact management","Folders","","","","Get all folders",""
"passed","Sat Dec 23 05:38:43 GMT 2023","Sat Dec 23 05:38:43 GMT 2023","141","Sales CRM","Files","","","","Get all files",""
"failed","Sat Dec 23 05:38:25 GMT 2023","Sat Dec 23 05:38:25 GMT 2023","329","Marketing","Email Campaigns","","","","Create an email campaign",""
"passed","Sat Dec 23 05:38:21 GMT 2023","Sat Dec 23 05:38:21 GMT 2023","143","Transactional","Templates","","","","Send a template to your test list",""
"passed","Sat Dec 23 05:38:28 GMT 2023","Sat Dec 23 05:38:29 GMT 2023","180","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp templates",""
"passed","Sat Dec 23 05:38:46 GMT 2023","Sat Dec 23 05:38:46 GMT 2023","132","eCommerce","Products","","","","Create products in batch",""
"failed","Sat Dec 23 05:38:40 GMT 2023","Sat Dec 23 05:38:40 GMT 2023","128","Sales CRM","Deals","","","","Create a deal",""
"passed","Sat Dec 23 05:38:28 GMT 2023","Sat Dec 23 05:38:28 GMT 2023","149","Marketing","WhatsApp Campaigns","","","","Get a WhatsApp campaign",""
"failed","Sat Dec 23 05:38:25 GMT 2023","Sat Dec 23 05:38:25 GMT 2023","147","Marketing","Email Campaigns","","","","Get an email campaign report",""
"passed","Sat Dec 23 05:38:36 GMT 2023","Sat Dec 23 05:38:36 GMT 2023","142","Accounts and settings","Process","","","","Return all the processes for your account",""
"passed","Sat Dec 23 05:38:30 GMT 2023","Sat Dec 23 05:38:30 GMT 2023","126","Contact management","Contacts","","","","Delete a contact",""
"failed","Sat Dec 23 05:38:31 GMT 2023","Sat Dec 23 05:38:31 GMT 2023","129","Contact management","Folders","","","","Update a folder",""
"passed","Sat Dec 23 05:38:35 GMT 2023","Sat Dec 23 05:38:36 GMT 2023","134","Accounts and settings","Reseller","Child accounts","","","Get the list of all children accounts",""
"passed","Sat Dec 23 05:38:46 GMT 2023","Sat Dec 23 05:38:46 GMT 2023","139","eCommerce","Products","","","","Get all products",""
"passed","Sat Dec 23 05:38:40 GMT 2023","Sat Dec 23 05:38:40 GMT 2023","125","Sales CRM","Companies","","","","Get pipeline stages",""
"failed","Sat Dec 23 05:38:29 GMT 2023","Sat Dec 23 05:38:29 GMT 2023","132","Contact management","Contacts","","","","Import contacts",""
"failed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:32 GMT 2023","129","Contact management","Lists","","","","Add existing contacts to a list",""
"passed","Sat Dec 23 05:38:30 GMT 2023","Sat Dec 23 05:38:31 GMT 2023","290","Contact management","Folders","","","","Returns a folder's details",""
"passed","Sat Dec 23 05:38:27 GMT 2023","Sat Dec 23 05:38:27 GMT 2023","128","Marketing","SMS Campaigns","","","","Delete an SMS campaign",""
"passed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:32 GMT 2023","125","Contact management","Lists","","","","Delete a list",""
"passed","Sat Dec 23 05:38:35 GMT 2023","Sat Dec 23 05:38:35 GMT 2023","133","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child account status based on the identifier supplied",""
"passed","Sat Dec 23 05:38:46 GMT 2023","Sat Dec 23 05:38:46 GMT 2023","143","eCommerce","Products","","","","Get a product's details",""
"failed","Sat Dec 23 05:38:45 GMT 2023","Sat Dec 23 05:38:45 GMT 2023","138","eCommerce","Categories","","","","Get all categories",""
"passed","Sat Dec 23 05:38:33 GMT 2023","Sat Dec 23 05:38:33 GMT 2023","135","Accounts and settings","Webhooks","","","","Update a webhook",""
"passed","Sat Dec 23 05:38:34 GMT 2023","Sat Dec 23 05:38:34 GMT 2023","132","Accounts and settings","Reseller","Domains","","","Get all sender domains for a specific child account",""
"failed","Sat Dec 23 05:38:37 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","133","Accounts and settings","Senders","","","","Create a new sender",""
"passed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","135","Accounts and settings","Domains","","","","Get the list of all your domains",""
"passed","Sat Dec 23 05:38:31 GMT 2023","Sat Dec 23 05:38:31 GMT 2023","132","Contact management","Lists","","","","Get all the lists",""
"failed","Sat Dec 23 05:38:36 GMT 2023","Sat Dec 23 05:38:36 GMT 2023","138","Accounts and settings","Corporate","","","","Create a new sub-account under a master account.",""
"passed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:39 GMT 2023","136","Accounts and settings","Domains","","","","Validate domain configuration",""
"failed","Sat Dec 23 05:38:20 GMT 2023","Sat Dec 23 05:38:21 GMT 2023","197","Transactional","Templates","","","","Get the list of email templates",""
"passed","Sat Dec 23 05:38:37 GMT 2023","Sat Dec 23 05:38:37 GMT 2023","129","Accounts and settings","Corporate","","","","Get sub-account details",""
"passed","Sat Dec 23 05:38:33 GMT 2023","Sat Dec 23 05:38:33 GMT 2023","122","Contact management","Attributes","","","","Delete an attribute",""
"passed","Sat Dec 23 05:38:23 GMT 2023","Sat Dec 23 05:38:23 GMT 2023","126","Transactional","Logs","","","","Delete an SMTP transactional log",""
"passed","Sat Dec 23 05:38:32 GMT 2023","Sat Dec 23 05:38:32 GMT 2023","126","Contact management","Lists","","","","Update a list",""
"passed","Sat Dec 23 05:38:46 GMT 2023","Sat Dec 23 05:38:46 GMT 2023","306","eCommerce","Categories","","","","Get a category details",""
"failed","Sat Dec 23 05:38:21 GMT 2023","Sat Dec 23 05:38:22 GMT 2023","170","Transactional","Statistics","","","","Get your transactional email activity aggregated over a period of time",""
"failed","Sat Dec 23 05:38:38 GMT 2023","Sat Dec 23 05:38:38 GMT 2023","129","Accounts and settings","Domains","","","","Create a new domain",""
"passed","Sat Dec 23 05:38:37 GMT 2023","Sat Dec 23 05:38:37 GMT 2023","316","Accounts and settings","Senders","","","","Get the list of all your senders",""
"failed","Sat Dec 23 05:38:22 GMT 2023","Sat Dec 23 05:38:22 GMT 2023","133","Transactional","Blocked Domains","","","","Add a new domain to the list of blocked domains",""
