"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","145","Contact management","Contacts","","","","Get email campaigns' statistics for a contact",""
"passed","Sat Dec 23 03:44:58 GMT 2023","Sat Dec 23 03:44:58 GMT 2023","176","Contact management","Contacts","","","","Get all the contacts",""
"failed","Sat Dec 23 03:44:49 GMT 2023","Sat Dec 23 03:44:49 GMT 2023","196","Transactional","Email API","","","","Get the list of transactional emails on the basis of allowed filters",""
"passed","Sat Dec 23 03:45:12 GMT 2023","Sat Dec 23 03:45:12 GMT 2023","135","Sales CRM","Files","","","","Get file details",""
"failed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:45:00 GMT 2023","128","Contact management","Folders","","","","Update a folder",""
"passed","Sat Dec 23 03:45:01 GMT 2023","Sat Dec 23 03:45:01 GMT 2023","137","Contact management","Lists","","","","Update a list",""
"failed","Sat Dec 23 03:44:52 GMT 2023","Sat Dec 23 03:44:52 GMT 2023","183","Transactional","Inbound Email Parsing","","","","Fetch all events history for one particular received email.",""
"failed","Sat Dec 23 03:44:51 GMT 2023","Sat Dec 23 03:44:51 GMT 2023","169","Transactional","Blocked Domains","","","","Get the list of blocked domains",""
"failed","Sat Dec 23 03:45:11 GMT 2023","Sat Dec 23 03:45:11 GMT 2023","142","Sales CRM","Notes","","","","Create a note",""
"passed","Sat Dec 23 03:44:50 GMT 2023","Sat Dec 23 03:44:50 GMT 2023","151","Transactional","Templates","","","","Update an email template",""
"passed","Sat Dec 23 03:45:08 GMT 2023","Sat Dec 23 03:45:09 GMT 2023","144","Sales CRM","Companies","","","","Delete a company",""
"passed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","131","Contact management","Contacts","","","","Get a contact's details",""
"failed","Sat Dec 23 03:45:13 GMT 2023","Sat Dec 23 03:45:13 GMT 2023","140","Conversations","Status","","","","Sets agent’s status to online for 2-3 minutes",""
"failed","Sat Dec 23 03:44:54 GMT 2023","Sat Dec 23 03:44:54 GMT 2023","140","Marketing","Email Campaigns","","","","Update an email campaign status",""
"passed","Sat Dec 23 03:44:50 GMT 2023","Sat Dec 23 03:44:50 GMT 2023","180","Transactional","Templates","","","","Returns the template information",""
"failed","Sat Dec 23 03:44:56 GMT 2023","Sat Dec 23 03:44:56 GMT 2023","132","Marketing","SMS Campaigns","","","","Update an SMS campaign",""
"failed","Sat Dec 23 03:45:14 GMT 2023","Sat Dec 23 03:45:15 GMT 2023","134","eCommerce","Categories","","","","Create/update a category",""
"passed","Sat Dec 23 03:44:57 GMT 2023","Sat Dec 23 03:44:57 GMT 2023","160","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp campaigns",""
"passed","Sat Dec 23 03:45:12 GMT 2023","Sat Dec 23 03:45:12 GMT 2023","126","Sales CRM","Files","","","","Delete a file",""
"passed","Sat Dec 23 03:45:13 GMT 2023","Sat Dec 23 03:45:14 GMT 2023","136","Conversations","Pushed messages","","","","Update an automated message",""
"passed","Sat Dec 23 03:45:07 GMT 2023","Sat Dec 23 03:45:07 GMT 2023","128","Accounts and settings","Senders","","","","Update a sender",""
"passed","Sat Dec 23 03:45:05 GMT 2023","Sat Dec 23 03:45:06 GMT 2023","146","Accounts and settings","Corporate","","","","Get sub-account details",""
"failed","Sat Dec 23 03:44:58 GMT 2023","Sat Dec 23 03:44:58 GMT 2023","137","Contact management","Contacts","","","","Create a contact",""
"failed","Sat Dec 23 03:44:57 GMT 2023","Sat Dec 23 03:44:57 GMT 2023","217","Marketing","SMS Campaigns","","","","Export an SMS campaign's recipients",""
"passed","Sat Dec 23 03:45:11 GMT 2023","Sat Dec 23 03:45:11 GMT 2023","144","Sales CRM","Tasks","","","","Update a task",""
"passed","Sat Dec 23 03:45:08 GMT 2023","Sat Dec 23 03:45:08 GMT 2023","133","Accounts and settings","Domains","","","","Authenticate a domain",""
"passed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","126","Contact management","Contacts","","","","Delete a contact",""
"passed","Sat Dec 23 03:45:11 GMT 2023","Sat Dec 23 03:45:11 GMT 2023","136","Sales CRM","Notes","","","","Get a note",""
"passed","Sat Dec 23 03:45:03 GMT 2023","Sat Dec 23 03:45:03 GMT 2023","126","Accounts and settings","Reseller","Domains","","","Update the sender domain of reseller's child based on the childIdentifier and domainName passed",""
"failed","Sat Dec 23 03:44:49 GMT 2023","Sat Dec 23 03:44:49 GMT 2023","194","Transactional","Email API","","","","Get the personalized content of a sent transactional email",""
"failed","Sat Dec 23 03:44:49 GMT 2023","Sat Dec 23 03:44:49 GMT 2023","154","Transactional","Email API","","","","Delete scheduled emails by batchId or messageId",""
"passed","Sat Dec 23 03:45:15 GMT 2023","Sat Dec 23 03:45:15 GMT 2023","133","eCommerce","Products","","","","Create products in batch",""
"passed","Sat Dec 23 03:45:09 GMT 2023","Sat Dec 23 03:45:09 GMT 2023","164","Sales CRM","Deals","","","","Get deal attributes",""
"failed","Sat Dec 23 03:45:02 GMT 2023","Sat Dec 23 03:45:02 GMT 2023","127","Accounts and settings","Webhooks","","","","Create a webhook",""
"passed","Sat Dec 23 03:45:01 GMT 2023","Sat Dec 23 03:45:02 GMT 2023","139","Contact management","Attributes","","","","Delete an attribute",""
"passed","Sat Dec 23 03:45:04 GMT 2023","Sat Dec 23 03:45:04 GMT 2023","134","Accounts and settings","Reseller","Child accounts","","","Get the list of all children accounts",""
"failed","Sat Dec 23 03:45:00 GMT 2023","Sat Dec 23 03:45:00 GMT 2023","126","Contact management","Lists","","","","Add existing contacts to a list",""
"passed","Sat Dec 23 03:45:03 GMT 2023","Sat Dec 23 03:45:03 GMT 2023","130","Accounts and settings","Reseller","IP management","","","Associate a dedicated IP to the child",""
"failed","Sat Dec 23 03:44:58 GMT 2023","Sat Dec 23 03:44:58 GMT 2023","133","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"passed","Sat Dec 23 03:45:06 GMT 2023","Sat Dec 23 03:45:06 GMT 2023","145","Accounts and settings","Corporate","","","","Update sub-account plan",""
"failed","Sat Dec 23 03:45:15 GMT 2023","Sat Dec 23 03:45:16 GMT 2023","132","eCommerce","","","","","Activate eCommerce platform on your account",""
"passed","Sat Dec 23 03:45:15 GMT 2023","Sat Dec 23 03:45:15 GMT 2023","147","eCommerce","Products","","","","Get a product's details",""
"failed","Sat Dec 23 03:44:55 GMT 2023","Sat Dec 23 03:44:55 GMT 2023","144","Marketing","SMS Campaigns","","","","Returns the information for all your created SMS campaigns",""
"failed","Sat Dec 23 03:44:58 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","129","Contact management","Contacts","","","","Import contacts",""
"passed","Sat Dec 23 03:45:06 GMT 2023","Sat Dec 23 03:45:06 GMT 2023","180","Accounts and settings","Senders","","","","Get the list of all your senders",""
"failed","Sat Dec 23 03:44:51 GMT 2023","Sat Dec 23 03:44:51 GMT 2023","135","Transactional","Blocked Domains","","","","Add a new domain to the list of blocked domains",""
"failed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","152","Contact management","Folders","","","","Get all folders",""
"passed","Sat Dec 23 03:45:04 GMT 2023","Sat Dec 23 03:45:05 GMT 2023","137","Accounts and settings","Reseller","Child accounts","","","Creates a reseller child",""
"failed","Sat Dec 23 03:45:14 GMT 2023","Sat Dec 23 03:45:14 GMT 2023","166","eCommerce","Categories","","","","Get all categories",""
"failed","Sat Dec 23 03:45:07 GMT 2023","Sat Dec 23 03:45:07 GMT 2023","141","Accounts and settings","Domains","","","","Create a new domain",""
"passed","Sat Dec 23 03:45:04 GMT 2023","Sat Dec 23 03:45:04 GMT 2023","143","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child based on the child identifier supplied",""
"passed","Sat Dec 23 03:45:08 GMT 2023","Sat Dec 23 03:45:08 GMT 2023","181","Sales CRM","Companies","","","","Get a company",""
"passed","Sat Dec 23 03:45:10 GMT 2023","Sat Dec 23 03:45:11 GMT 2023","151","Sales CRM","Tasks","","","","Get a task",""
"passed","Sat Dec 23 03:45:10 GMT 2023","Sat Dec 23 03:45:10 GMT 2023","137","Sales CRM","Tasks","","","","Get all task types",""
"passed","Sat Dec 23 03:45:00 GMT 2023","Sat Dec 23 03:45:00 GMT 2023","158","Contact management","Lists","","","","Get contacts in a list",""
"failed","Sat Dec 23 03:44:48 GMT 2023","Sat Dec 23 03:44:49 GMT 2023","354","Transactional","Email API","","","","Send a transactional email",""
"failed","Sat Dec 23 03:45:14 GMT 2023","Sat Dec 23 03:45:14 GMT 2023","155","eCommerce","Orders","","","","Create/update an order",""
"failed","Sat Dec 23 03:44:50 GMT 2023","Sat Dec 23 03:44:50 GMT 2023","158","Transactional","Templates","","","","Create an email template",""
"passed","Sat Dec 23 03:45:13 GMT 2023","Sat Dec 23 03:45:13 GMT 2023","128","Conversations","Messages","","","","Update a message sent by an agent",""
"passed","Sat Dec 23 03:45:15 GMT 2023","Sat Dec 23 03:45:15 GMT 2023","141","eCommerce","Categories","","","","Get a category details",""
"passed","Sat Dec 23 03:45:03 GMT 2023","Sat Dec 23 03:45:04 GMT 2023","141","Accounts and settings","Reseller","Child accounts","","","Get a child account's details",""
"passed","Sat Dec 23 03:44:57 GMT 2023","Sat Dec 23 03:44:57 GMT 2023","145","Marketing","WhatsApp Campaigns","","","","Delete a WhatsApp campaign",""
"passed","Sat Dec 23 03:45:09 GMT 2023","Sat Dec 23 03:45:09 GMT 2023","123","Sales CRM","Companies","","","","Update a company",""
"passed","Sat Dec 23 03:44:57 GMT 2023","Sat Dec 23 03:44:58 GMT 2023","162","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp templates",""
"failed","Sat Dec 23 03:44:56 GMT 2023","Sat Dec 23 03:44:56 GMT 2023","321","Marketing","SMS Campaigns","","","","Get an SMS campaign",""
"passed","Sat Dec 23 03:44:51 GMT 2023","Sat Dec 23 03:44:51 GMT 2023","177","Transactional","Statistics","","","","Get all your transactional email activity (unaggregated events)",""
"passed","Sat Dec 23 03:45:05 GMT 2023","Sat Dec 23 03:45:05 GMT 2023","155","Accounts and settings","Corporate","","","","Get the details of requested master account",""
"failed","Sat Dec 23 03:44:54 GMT 2023","Sat Dec 23 03:44:54 GMT 2023","127","Marketing","Email Campaigns","","","","Delete an email campaign",""
"passed","Sat Dec 23 03:45:00 GMT 2023","Sat Dec 23 03:45:00 GMT 2023","132","Contact management","Lists","","","","Get all the lists",""
"passed","Sat Dec 23 03:44:51 GMT 2023","Sat Dec 23 03:44:51 GMT 2023","119","Transactional","Blocked Contacts","","","","Unblock or resubscribe a transactional contact",""
"passed","Sat Dec 23 03:45:12 GMT 2023","Sat Dec 23 03:45:12 GMT 2023","311","Sales CRM","Files","","","","Get all files",""
"passed","Sat Dec 23 03:45:07 GMT 2023","Sat Dec 23 03:45:07 GMT 2023","136","Accounts and settings","Domains","","","","Delete a domain",""
"passed","Sat Dec 23 03:45:02 GMT 2023","Sat Dec 23 03:45:02 GMT 2023","132","Accounts and settings","Webhooks","","","","Update a webhook",""
"passed","Sat Dec 23 03:44:55 GMT 2023","Sat Dec 23 03:44:55 GMT 2023","160","Marketing","Email Campaigns","","","","Get an A/B test email campaign results",""
"passed","Sat Dec 23 03:45:10 GMT 2023","Sat Dec 23 03:45:10 GMT 2023","140","Sales CRM","Deals","","","","Delete a deal",""
"passed","Sat Dec 23 03:44:56 GMT 2023","Sat Dec 23 03:44:56 GMT 2023","135","Marketing","SMS Campaigns","","","","Send your SMS campaign immediately",""
"failed","Sat Dec 23 03:44:53 GMT 2023","Sat Dec 23 03:44:53 GMT 2023","149","Transactional","SMS statistics","","","","Get your SMS activity aggregated over a period of time",""
"failed","Sat Dec 23 03:45:09 GMT 2023","Sat Dec 23 03:45:09 GMT 2023","133","Sales CRM","Deals","","","","Create a deal",""
"failed","Sat Dec 23 03:44:53 GMT 2023","Sat Dec 23 03:44:53 GMT 2023","143","Transactional","WhatsApp Transactional","","","","Send a WhatsApp message",""
"passed","Sat Dec 23 03:45:03 GMT 2023","Sat Dec 23 03:45:03 GMT 2023","130","Accounts and settings","Reseller","IP management","","","Dissociate a dedicated IP to the child",""
"failed","Sat Dec 23 03:45:05 GMT 2023","Sat Dec 23 03:45:05 GMT 2023","150","Accounts and settings","Corporate","","","","Create a new sub-account under a master account.",""
"passed","Sat Dec 23 03:45:02 GMT 2023","Sat Dec 23 03:45:02 GMT 2023","121","Accounts and settings","Webhooks","","","","Delete a webhook",""
"passed","Sat Dec 23 03:45:07 GMT 2023","Sat Dec 23 03:45:08 GMT 2023","139","Accounts and settings","Domains","","","","Validate domain configuration",""
"failed","Sat Dec 23 03:44:53 GMT 2023","Sat Dec 23 03:44:54 GMT 2023","152","Marketing","Email Campaigns","","","","Create an email campaign",""
"passed","Sat Dec 23 03:45:03 GMT 2023","Sat Dec 23 03:45:03 GMT 2023","124","Accounts and settings","Reseller","Domains","","","Create a domain for a child account",""
"passed","Sat Dec 23 03:45:04 GMT 2023","Sat Dec 23 03:45:04 GMT 2023","132","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child account status based on the identifier supplied",""
"failed","Sat Dec 23 03:45:02 GMT 2023","Sat Dec 23 03:45:03 GMT 2023","144","Accounts and settings","Reseller","Credits","","","Remove Email and/or SMS credits from a specific child account",""
"passed","Sat Dec 23 03:45:05 GMT 2023","Sat Dec 23 03:45:05 GMT 2023","156","Accounts and settings","Process","","","","Return all the processes for your account",""
"passed","Sat Dec 23 03:45:00 GMT 2023","Sat Dec 23 03:45:00 GMT 2023","150","Contact management","Folders","","","","Get lists in a folder",""
"passed","Sat Dec 23 03:45:11 GMT 2023","Sat Dec 23 03:45:11 GMT 2023","135","Sales CRM","Notes","","","","Update a note",""
"passed","Sat Dec 23 03:45:03 GMT 2023","Sat Dec 23 03:45:03 GMT 2023","141","Accounts and settings","Reseller","Domains","","","Get all sender domains for a specific child account",""
"failed","Sat Dec 23 03:45:00 GMT 2023","Sat Dec 23 03:45:00 GMT 2023","137","Contact management","Lists","","","","Create a list",""
"passed","Sat Dec 23 03:45:02 GMT 2023","Sat Dec 23 03:45:02 GMT 2023","143","Accounts and settings","Webhooks","","","","Get a webhook details",""
"passed","Sat Dec 23 03:45:13 GMT 2023","Sat Dec 23 03:45:13 GMT 2023","156","Conversations","Pushed messages","","","","Get an automated message",""
"failed","Sat Dec 23 03:44:54 GMT 2023","Sat Dec 23 03:44:54 GMT 2023","142","Marketing","Email Campaigns","","","","Update an email campaign",""
"passed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","129","Contact management","Contacts","","","","Update a contact",""
"failed","Sat Dec 23 03:45:02 GMT 2023","Sat Dec 23 03:45:02 GMT 2023","146","Accounts and settings","Reseller","Credits","","","Add Email and/or SMS credits to a specific child account",""
"passed","Sat Dec 23 03:45:12 GMT 2023","Sat Dec 23 03:45:12 GMT 2023","147","Sales CRM","Files","","","","Download a file",""
"failed","Sat Dec 23 03:44:55 GMT 2023","Sat Dec 23 03:44:55 GMT 2023","178","Marketing","Email Campaigns","","","","Upload an image to your account's image gallery",""
"failed","Sat Dec 23 03:44:58 GMT 2023","Sat Dec 23 03:44:58 GMT 2023","149","Contact management","Contacts","","","","Export contacts",""
"passed","Sat Dec 23 03:45:09 GMT 2023","Sat Dec 23 03:45:09 GMT 2023","160","Sales CRM","Deals","","","","Get all deals",""
"passed","Sat Dec 23 03:45:01 GMT 2023","Sat Dec 23 03:45:01 GMT 2023","149","Contact management","Attributes","","","","Update contact attribute",""
"failed","Sat Dec 23 03:44:50 GMT 2023","Sat Dec 23 03:44:51 GMT 2023","145","Transactional","Statistics","","","","Get your transactional email activity aggregated over a period of time",""
"passed","Sat Dec 23 03:44:56 GMT 2023","Sat Dec 23 03:44:56 GMT 2023","152","Marketing","SMS Campaigns","","","","Delete an SMS campaign",""
"failed","Sat Dec 23 03:44:51 GMT 2023","Sat Dec 23 03:44:51 GMT 2023","160","Transactional","Statistics","","","","Get your transactional email activity aggregated per day",""
"passed","Sat Dec 23 03:44:50 GMT 2023","Sat Dec 23 03:44:50 GMT 2023","129","Transactional","Templates","","","","Send a template to your test list",""
"failed","Sat Dec 23 03:44:54 GMT 2023","Sat Dec 23 03:44:55 GMT 2023","127","Marketing","Email Campaigns","","","","Send the report of a campaign",""
"failed","Sat Dec 23 03:44:57 GMT 2023","Sat Dec 23 03:44:57 GMT 2023","136","Marketing","SMS Campaigns","","","","Send an SMS campaign's report",""
"passed","Sat Dec 23 03:45:09 GMT 2023","Sat Dec 23 03:45:10 GMT 2023","134","Sales CRM","Deals","","","","Get a deal",""
"failed","Sat Dec 23 03:45:00 GMT 2023","Sat Dec 23 03:45:01 GMT 2023","138","Contact management","Lists","","","","Delete a contact from a list",""
"passed","Sat Dec 23 03:45:12 GMT 2023","Sat Dec 23 03:45:12 GMT 2023","190","Sales CRM","Files","","","","Upload a file",""
"passed","Sat Dec 23 03:45:10 GMT 2023","Sat Dec 23 03:45:10 GMT 2023","129","Sales CRM","Deals","","","","Update a deal",""
"passed","Sat Dec 23 03:45:05 GMT 2023","Sat Dec 23 03:45:05 GMT 2023","148","Accounts and settings","Process","","","","Return the informations for a process",""
"failed","Sat Dec 23 03:45:15 GMT 2023","Sat Dec 23 03:45:15 GMT 2023","132","eCommerce","Products","","","","Create/update a product",""
"passed","Sat Dec 23 03:45:01 GMT 2023","Sat Dec 23 03:45:01 GMT 2023","130","Contact management","Lists","","","","Get a list's details",""
"passed","Sat Dec 23 03:44:55 GMT 2023","Sat Dec 23 03:44:55 GMT 2023","134","Marketing","Email Campaigns","","","","Return all your created email campaigns",""
"passed","Sat Dec 23 03:45:14 GMT 2023","Sat Dec 23 03:45:14 GMT 2023","297","Conversations","Pushed messages","","","","Delete an automated message",""
"passed","Sat Dec 23 03:45:01 GMT 2023","Sat Dec 23 03:45:01 GMT 2023","122","Contact management","Lists","","","","Delete a list",""
"passed","Sat Dec 23 03:44:53 GMT 2023","Sat Dec 23 03:44:53 GMT 2023","168","Transactional","SMS statistics","","","","Get all your SMS activity (unaggregated events)",""
"passed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","131","Contact management","Folders","","","","Returns a folder's details",""
"failed","Sat Dec 23 03:44:57 GMT 2023","Sat Dec 23 03:44:57 GMT 2023","147","Marketing","SMS Campaigns","","","","Send a test SMS campaign",""
"passed","Sat Dec 23 03:45:05 GMT 2023","Sat Dec 23 03:45:05 GMT 2023","156","Accounts and settings","Corporate","","","","Get the list of all the sub-accounts of the master account.",""
"passed","Sat Dec 23 03:45:13 GMT 2023","Sat Dec 23 03:45:13 GMT 2023","127","Conversations","Messages","","","","Delete a message sent by an agent",""
"passed","Sat Dec 23 03:44:52 GMT 2023","Sat Dec 23 03:44:52 GMT 2023","128","Transactional","Logs","","","","Delete an SMTP transactional log",""
"passed","Sat Dec 23 03:45:04 GMT 2023","Sat Dec 23 03:45:04 GMT 2023","143","Accounts and settings","Reseller","Child accounts","","","Get session token to access Sendinblue (SSO)",""
"failed","Sat Dec 23 03:44:55 GMT 2023","Sat Dec 23 03:44:55 GMT 2023","137","Marketing","Email Campaigns","","","","Export the recipients of an email campaign",""
"passed","Sat Dec 23 03:45:09 GMT 2023","Sat Dec 23 03:45:09 GMT 2023","138","Sales CRM","Deals","","","","Link and Unlink a deal with contacts and companies",""
"passed","Sat Dec 23 03:45:10 GMT 2023","Sat Dec 23 03:45:10 GMT 2023","146","Sales CRM","Tasks","","","","Get all tasks",""
"failed","Sat Dec 23 03:44:52 GMT 2023","Sat Dec 23 03:44:52 GMT 2023","155","Transactional","Logs","","","","Delete hardbounces",""
"failed","Sat Dec 23 03:45:13 GMT 2023","Sat Dec 23 03:45:13 GMT 2023","135","Conversations","Pushed messages","","","","Send an automated message to a visitor",""
"failed","Sat Dec 23 03:44:58 GMT 2023","Sat Dec 23 03:44:58 GMT 2023","146","Contact management","Contacts","","","","Update multiple contacts",""
"failed","Sat Dec 23 03:44:49 GMT 2023","Sat Dec 23 03:44:49 GMT 2023","177","Transactional","Email API","","","","Fetch scheduled emails by batchId or messageId",""
"passed","Sat Dec 23 03:44:57 GMT 2023","Sat Dec 23 03:44:57 GMT 2023","140","Marketing","WhatsApp Campaigns","","","","Get a WhatsApp campaign",""
"passed","Sat Dec 23 03:45:00 GMT 2023","Sat Dec 23 03:45:00 GMT 2023","159","Contact management","Folders","","","","Delete a folder (and all its lists)",""
"failed","Sat Dec 23 03:44:55 GMT 2023","Sat Dec 23 03:44:56 GMT 2023","131","Marketing","SMS Campaigns","","","","Creates an SMS campaign",""
"failed","Sat Dec 23 03:44:52 GMT 2023","Sat Dec 23 03:44:52 GMT 2023","190","Transactional","Inbound Email Parsing","","","","Get the list of all the events for the received emails.",""
"failed","Sat Dec 23 03:44:52 GMT 2023","Sat Dec 23 03:44:53 GMT 2023","145","Transactional","Transactional SMS","","","","Send SMS message to a mobile number",""
"passed","Sat Dec 23 03:45:04 GMT 2023","Sat Dec 23 03:45:04 GMT 2023","167","Accounts and settings","Reseller","Child accounts","","","Get the status of a reseller's child account creation, whether it is successfully created (exists) or not based on the childIdentifier supplied",""
"passed","Sat Dec 23 03:44:50 GMT 2023","Sat Dec 23 03:44:50 GMT 2023","151","Transactional","Templates","","","","Delete an inactive email template",""
"passed","Sat Dec 23 03:44:55 GMT 2023","Sat Dec 23 03:44:55 GMT 2023","138","Marketing","Email Campaigns","","","","Get a shared template url",""
"passed","Sat Dec 23 03:45:08 GMT 2023","Sat Dec 23 03:45:08 GMT 2023","154","Sales CRM","Companies","","","","Get company attributes",""
"passed","Sat Dec 23 03:45:03 GMT 2023","Sat Dec 23 03:45:03 GMT 2023","146","Accounts and settings","Reseller","Domains","","","Delete the sender domain of the reseller child based on the childIdentifier and domainName passed",""
"passed","Sat Dec 23 03:44:51 GMT 2023","Sat Dec 23 03:44:52 GMT 2023","130","Transactional","Blocked Domains","","","","Unblock an existing domain from the list of blocked domains",""
"failed","Sat Dec 23 03:44:49 GMT 2023","Sat Dec 23 03:44:49 GMT 2023","150","Transactional","Email API","","","","Send a scheduled transactional email",""
"passed","Sat Dec 23 03:45:05 GMT 2023","Sat Dec 23 03:45:05 GMT 2023","128","Accounts and settings","Corporate","","","","Generate SSO token to access Sendinblue",""
"passed","Sat Dec 23 03:45:15 GMT 2023","Sat Dec 23 03:45:15 GMT 2023","149","eCommerce","Products","","","","Get all products",""
"passed","Sat Dec 23 03:45:11 GMT 2023","Sat Dec 23 03:45:12 GMT 2023","124","Sales CRM","Notes","","","","Delete a note",""
"failed","Sat Dec 23 03:45:10 GMT 2023","Sat Dec 23 03:45:10 GMT 2023","180","Sales CRM","Tasks","","","","Create a task",""
"passed","Sat Dec 23 03:45:07 GMT 2023","Sat Dec 23 03:45:07 GMT 2023","145","Accounts and settings","Senders","","","","Get all the dedicated IPs for a sender",""
"failed","Sat Dec 23 03:44:56 GMT 2023","Sat Dec 23 03:44:57 GMT 2023","166","Marketing","SMS Campaigns","","","","Update a campaign's status",""
"passed","Sat Dec 23 03:44:53 GMT 2023","Sat Dec 23 03:44:53 GMT 2023","177","Transactional","WhatsApp Transactional","","","","Get all your WhatsApp activity (unaggregated events) Copy",""
"failed","Sat Dec 23 03:45:08 GMT 2023","Sat Dec 23 03:45:08 GMT 2023","144","Sales CRM","Companies","","","","Create a company",""
"passed","Sat Dec 23 03:45:08 GMT 2023","Sat Dec 23 03:45:08 GMT 2023","169","Sales CRM","Companies","","","","Get all Companies",""
"failed","Sat Dec 23 03:44:54 GMT 2023","Sat Dec 23 03:44:54 GMT 2023","127","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"passed","Sat Dec 23 03:44:52 GMT 2023","Sat Dec 23 03:44:52 GMT 2023","158","Transactional","Inbound Email Parsing","","","","Retrieve inbound attachment with download token.",""
"passed","Sat Dec 23 03:45:06 GMT 2023","Sat Dec 23 03:45:07 GMT 2023","147","Accounts and settings","Senders","","","","Get all the dedicated IPs for your account",""
"passed","Sat Dec 23 03:45:04 GMT 2023","Sat Dec 23 03:45:04 GMT 2023","133","Accounts and settings","Reseller","Child accounts","","","Delete a single reseller child based on the child identifier supplied",""
"failed","Sat Dec 23 03:44:59 GMT 2023","Sat Dec 23 03:44:59 GMT 2023","128","Contact management","Folders","","","","Create a folder",""
"passed","Sat Dec 23 03:45:06 GMT 2023","Sat Dec 23 03:45:06 GMT 2023","127","Accounts and settings","Corporate","","","","Delete a sub-account",""
"passed","Sat Dec 23 03:45:02 GMT 2023","Sat Dec 23 03:45:02 GMT 2023","143","Accounts and settings","Webhooks","","","","Get all webhooks",""
"passed","Sat Dec 23 03:45:11 GMT 2023","Sat Dec 23 03:45:11 GMT 2023","183","Sales CRM","Notes","","","","Get all notes",""
"failed","Sat Dec 23 03:45:12 GMT 2023","Sat Dec 23 03:45:13 GMT 2023","142","Conversations","Messages","","","","Send a message as an agent",""
"failed","Sat Dec 23 03:44:54 GMT 2023","Sat Dec 23 03:44:54 GMT 2023","155","Marketing","Email Campaigns","","","","Get an email campaign report",""
"failed","Sat Dec 23 03:44:53 GMT 2023","Sat Dec 23 03:44:53 GMT 2023","180","Transactional","SMS statistics","","","","Get your SMS activity aggregated per day",""
