"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 23 05:48:39 GMT 2023","Sat Dec 23 05:48:39 GMT 2023","188","Contact management","Folders","","","","Update a folder",""
"passed","Sat Dec 23 05:48:42 GMT 2023","Sat Dec 23 05:48:42 GMT 2023","188","Contact management","Attributes","","","","Delete an attribute",""
"passed","Sat Dec 23 05:48:26 GMT 2023","Sat Dec 23 05:48:27 GMT 2023","211","Transactional","Statistics","","","","Get all your transactional email activity (unaggregated events)",""
"failed","Sat Dec 23 05:48:25 GMT 2023","Sat Dec 23 05:48:25 GMT 2023","209","Transactional","Email API","","","","Delete scheduled emails by batchId or messageId",""
"passed","Sat Dec 23 05:49:00 GMT 2023","Sat Dec 23 05:49:00 GMT 2023","204","eCommerce","Products","","","","Get a product's details",""
"failed","Sat Dec 23 05:48:59 GMT 2023","Sat Dec 23 05:48:59 GMT 2023","207","eCommerce","Categories","","","","Get all categories",""
"failed","Sat Dec 23 05:48:25 GMT 2023","Sat Dec 23 05:48:25 GMT 2023","220","Transactional","Templates","","","","Create an email template",""
"failed","Sat Dec 23 05:48:43 GMT 2023","Sat Dec 23 05:48:43 GMT 2023","199","Accounts and settings","Reseller","Credits","","","Add Email and/or SMS credits to a specific child account",""
"passed","Sat Dec 23 05:48:54 GMT 2023","Sat Dec 23 05:48:54 GMT 2023","200","Sales CRM","Tasks","","","","Get a task",""
"passed","Sat Dec 23 05:48:55 GMT 2023","Sat Dec 23 05:48:55 GMT 2023","198","Sales CRM","Notes","","","","Get all notes",""
"failed","Sat Dec 23 05:49:00 GMT 2023","Sat Dec 23 05:49:00 GMT 2023","192","eCommerce","","","","","Activate eCommerce platform on your account",""
"passed","Sat Dec 23 05:48:27 GMT 2023","Sat Dec 23 05:48:27 GMT 2023","186","Transactional","Blocked Contacts","","","","Unblock or resubscribe a transactional contact",""
"passed","Sat Dec 23 05:48:30 GMT 2023","Sat Dec 23 05:48:30 GMT 2023","213","Transactional","WhatsApp Transactional","","","","Get all your WhatsApp activity (unaggregated events) Copy",""
"passed","Sat Dec 23 05:48:59 GMT 2023","Sat Dec 23 05:48:59 GMT 2023","200","eCommerce","Categories","","","","Get a category details",""
"failed","Sat Dec 23 05:48:38 GMT 2023","Sat Dec 23 05:48:38 GMT 2023","190","Contact management","Folders","","","","Create a folder",""
"passed","Sat Dec 23 05:48:49 GMT 2023","Sat Dec 23 05:48:49 GMT 2023","184","Accounts and settings","Senders","","","","Delete a sender",""
"failed","Sat Dec 23 05:48:29 GMT 2023","Sat Dec 23 05:48:29 GMT 2023","214","Transactional","Transactional SMS","","","","Send SMS message to a mobile number",""
"passed","Sat Dec 23 05:48:36 GMT 2023","Sat Dec 23 05:48:36 GMT 2023","215","Contact management","Contacts","","","","Get all the contacts",""
"failed","Sat Dec 23 05:48:37 GMT 2023","Sat Dec 23 05:48:37 GMT 2023","212","Contact management","Contacts","","","","Export contacts",""
"failed","Sat Dec 23 05:48:31 GMT 2023","Sat Dec 23 05:48:31 GMT 2023","197","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"passed","Sat Dec 23 05:48:32 GMT 2023","Sat Dec 23 05:48:32 GMT 2023","210","Marketing","Email Campaigns","","","","Get a shared template url",""
"failed","Sat Dec 23 05:48:24 GMT 2023","Sat Dec 23 05:48:25 GMT 2023","218","Transactional","Email API","","","","Fetch scheduled emails by batchId or messageId",""
"failed","Sat Dec 23 05:48:28 GMT 2023","Sat Dec 23 05:48:28 GMT 2023","208","Transactional","Inbound Email Parsing","","","","Get the list of all the events for the received emails.",""
"passed","Sat Dec 23 05:48:26 GMT 2023","Sat Dec 23 05:48:26 GMT 2023","205","Transactional","Templates","","","","Send a template to your test list",""
"passed","Sat Dec 23 05:48:51 GMT 2023","Sat Dec 23 05:48:51 GMT 2023","190","Sales CRM","Companies","","","","Delete a company",""
"passed","Sat Dec 23 05:48:44 GMT 2023","Sat Dec 23 05:48:45 GMT 2023","194","Accounts and settings","Reseller","Child accounts","","","Get a child account's details",""
"failed","Sat Dec 23 05:48:59 GMT 2023","Sat Dec 23 05:48:59 GMT 2023","190","eCommerce","Categories","","","","Create/update a category",""
"failed","Sat Dec 23 05:48:33 GMT 2023","Sat Dec 23 05:48:34 GMT 2023","209","Marketing","SMS Campaigns","","","","Get an SMS campaign",""
"passed","Sat Dec 23 05:48:50 GMT 2023","Sat Dec 23 05:48:50 GMT 2023","198","Accounts and settings","Domains","","","","Authenticate a domain",""
"passed","Sat Dec 23 05:48:39 GMT 2023","Sat Dec 23 05:48:40 GMT 2023","225","Contact management","Lists","","","","Get all the lists",""
"passed","Sat Dec 23 05:48:53 GMT 2023","Sat Dec 23 05:48:54 GMT 2023","263","Sales CRM","Tasks","","","","Get all tasks",""
"passed","Sat Dec 23 05:48:51 GMT 2023","Sat Dec 23 05:48:51 GMT 2023","203","Sales CRM","Companies","","","","Get a company",""
"failed","Sat Dec 23 05:49:00 GMT 2023","Sat Dec 23 05:49:00 GMT 2023","193","eCommerce","Products","","","","Create/update a product",""
"passed","Sat Dec 23 05:48:44 GMT 2023","Sat Dec 23 05:48:44 GMT 2023","189","Accounts and settings","Reseller","Domains","","","Delete the sender domain of the reseller child based on the childIdentifier and domainName passed",""
"failed","Sat Dec 23 05:48:36 GMT 2023","Sat Dec 23 05:48:36 GMT 2023","219","Contact management","Contacts","","","","Create a contact",""
"passed","Sat Dec 23 05:48:45 GMT 2023","Sat Dec 23 05:48:45 GMT 2023","190","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child account status based on the identifier supplied",""
"failed","Sat Dec 23 05:48:40 GMT 2023","Sat Dec 23 05:48:40 GMT 2023","199","Contact management","Lists","","","","Add existing contacts to a list",""
"failed","Sat Dec 23 05:48:34 GMT 2023","Sat Dec 23 05:48:34 GMT 2023","193","Marketing","SMS Campaigns","","","","Update an SMS campaign",""
"passed","Sat Dec 23 05:48:45 GMT 2023","Sat Dec 23 05:48:45 GMT 2023","200","Accounts and settings","Reseller","Child accounts","","","Get the status of a reseller's child account creation, whether it is successfully created (exists) or not based on the childIdentifier supplied",""
"failed","Sat Dec 23 05:48:33 GMT 2023","Sat Dec 23 05:48:33 GMT 2023","205","Marketing","SMS Campaigns","","","","Returns the information for all your created SMS campaigns",""
"failed","Sat Dec 23 05:48:28 GMT 2023","Sat Dec 23 05:48:28 GMT 2023","194","Transactional","Logs","","","","Delete hardbounces",""
"failed","Sat Dec 23 05:48:40 GMT 2023","Sat Dec 23 05:48:40 GMT 2023","201","Contact management","Lists","","","","Create a list",""
"passed","Sat Dec 23 05:48:43 GMT 2023","Sat Dec 23 05:48:43 GMT 2023","191","Accounts and settings","Reseller","IP management","","","Associate a dedicated IP to the child",""
"passed","Sat Dec 23 05:48:53 GMT 2023","Sat Dec 23 05:48:53 GMT 2023","186","Sales CRM","Deals","","","","Get a deal",""
"passed","Sat Dec 23 05:48:38 GMT 2023","Sat Dec 23 05:48:39 GMT 2023","203","Contact management","Folders","","","","Returns a folder's details",""
"failed","Sat Dec 23 05:48:57 GMT 2023","Sat Dec 23 05:48:57 GMT 2023","191","Conversations","Messages","","","","Send a message as an agent",""
"failed","Sat Dec 23 05:48:35 GMT 2023","Sat Dec 23 05:48:35 GMT 2023","212","Marketing","SMS Campaigns","","","","Send an SMS campaign's report",""
"passed","Sat Dec 23 05:48:48 GMT 2023","Sat Dec 23 05:48:48 GMT 2023","186","Accounts and settings","Corporate","","","","Update sub-account plan",""
"passed","Sat Dec 23 05:48:56 GMT 2023","Sat Dec 23 05:48:56 GMT 2023","187","Sales CRM","Files","","","","Delete a file",""
"passed","Sat Dec 23 05:48:56 GMT 2023","Sat Dec 23 05:48:56 GMT 2023","199","Sales CRM","Files","","","","Get all files",""
"failed","Sat Dec 23 05:48:57 GMT 2023","Sat Dec 23 05:48:57 GMT 2023","194","Conversations","Status","","","","Sets agent’s status to online for 2-3 minutes",""
"passed","Sat Dec 23 05:48:39 GMT 2023","Sat Dec 23 05:48:39 GMT 2023","211","Contact management","Folders","","","","Get lists in a folder",""
"passed","Sat Dec 23 05:48:29 GMT 2023","Sat Dec 23 05:48:29 GMT 2023","218","Transactional","Inbound Email Parsing","","","","Retrieve inbound attachment with download token.",""
"passed","Sat Dec 23 05:48:51 GMT 2023","Sat Dec 23 05:48:51 GMT 2023","187","Sales CRM","Companies","","","","Link and Unlink company with contact and deal",""
"passed","Sat Dec 23 05:48:48 GMT 2023","Sat Dec 23 05:48:48 GMT 2023","247","Accounts and settings","Account data","","","","Get your account information, plan and credits details",""
"failed","Sat Dec 23 05:48:42 GMT 2023","Sat Dec 23 05:48:42 GMT 2023","195","Accounts and settings","Webhooks","","","","Create a webhook",""
"failed","Sat Dec 23 05:48:32 GMT 2023","Sat Dec 23 05:48:33 GMT 2023","203","Marketing","Email Campaigns","","","","Export the recipients of an email campaign",""
"passed","Sat Dec 23 05:48:35 GMT 2023","Sat Dec 23 05:48:35 GMT 2023","223","Marketing","WhatsApp Campaigns","","","","Delete a WhatsApp campaign",""
"passed","Sat Dec 23 05:48:49 GMT 2023","Sat Dec 23 05:48:49 GMT 2023","196","Accounts and settings","Senders","","","","Get all the dedicated IPs for your account",""
"failed","Sat Dec 23 05:48:48 GMT 2023","Sat Dec 23 05:48:48 GMT 2023","200","Accounts and settings","Senders","","","","Create a new sender",""
"passed","Sat Dec 23 05:48:46 GMT 2023","Sat Dec 23 05:48:46 GMT 2023","224","Accounts and settings","Process","","","","Return all the processes for your account",""
"failed","Sat Dec 23 05:48:31 GMT 2023","Sat Dec 23 05:48:31 GMT 2023","198","Marketing","Email Campaigns","","","","Send an email campaign to your test list",""
"passed","Sat Dec 23 05:48:59 GMT 2023","Sat Dec 23 05:48:59 GMT 2023","188","eCommerce","Categories","","","","Create categories in batch",""
"passed","Sat Dec 23 05:49:00 GMT 2023","Sat Dec 23 05:49:00 GMT 2023","188","eCommerce","Products","","","","Create products in batch",""
"passed","Sat Dec 23 05:48:44 GMT 2023","Sat Dec 23 05:48:44 GMT 2023","198","Accounts and settings","Reseller","Domains","","","Get all sender domains for a specific child account",""
"passed","Sat Dec 23 05:48:58 GMT 2023","Sat Dec 23 05:48:58 GMT 2023","208","Conversations","Pushed messages","","","","Get an automated message",""
"passed","Sat Dec 23 05:48:42 GMT 2023","Sat Dec 23 05:48:42 GMT 2023","210","Accounts and settings","Webhooks","","","","Get all webhooks",""
"failed","Sat Dec 23 05:48:34 GMT 2023","Sat Dec 23 05:48:34 GMT 2023","211","Marketing","SMS Campaigns","","","","Update a campaign's status",""
"failed","Sat Dec 23 05:48:55 GMT 2023","Sat Dec 23 05:48:55 GMT 2023","202","Sales CRM","Notes","","","","Create a note",""
"failed","Sat Dec 23 05:48:58 GMT 2023","Sat Dec 23 05:48:59 GMT 2023","206","eCommerce","Orders","","","","Create orders in batch",""
"passed","Sat Dec 23 05:48:53 GMT 2023","Sat Dec 23 05:48:53 GMT 2023","203","Sales CRM","Deals","","","","Get deal attributes",""
"passed","Sat Dec 23 05:48:59 GMT 2023","Sat Dec 23 05:49:00 GMT 2023","203","eCommerce","Products","","","","Get all products",""
"passed","Sat Dec 23 05:48:52 GMT 2023","Sat Dec 23 05:48:52 GMT 2023","209","Sales CRM","Companies","","","","Get pipeline stages",""
"passed","Sat Dec 23 05:48:46 GMT 2023","Sat Dec 23 05:48:46 GMT 2023","193","Accounts and settings","Reseller","Child accounts","","","Creates a reseller child",""
"passed","Sat Dec 23 05:48:46 GMT 2023","Sat Dec 23 05:48:46 GMT 2023","203","Accounts and settings","Process","","","","Return the informations for a process",""
"passed","Sat Dec 23 05:48:49 GMT 2023","Sat Dec 23 05:48:49 GMT 2023","205","Accounts and settings","Senders","","","","Get all the dedicated IPs for a sender",""
"passed","Sat Dec 23 05:48:50 GMT 2023","Sat Dec 23 05:48:50 GMT 2023","211","Accounts and settings","Domains","","","","Validate domain configuration",""
"failed","Sat Dec 23 05:48:23 GMT 2023","Sat Dec 23 05:48:24 GMT 2023","368","Transactional","Email API","","","","Send a transactional email",""
"passed","Sat Dec 23 05:48:34 GMT 2023","Sat Dec 23 05:48:34 GMT 2023","196","Marketing","SMS Campaigns","","","","Send your SMS campaign immediately",""
"passed","Sat Dec 23 05:48:46 GMT 2023","Sat Dec 23 05:48:46 GMT 2023","239","Accounts and settings","Reseller","Child accounts","","","Get the list of all children accounts",""
"failed","Sat Dec 23 05:48:25 GMT 2023","Sat Dec 23 05:48:25 GMT 2023","219","Transactional","Templates","","","","Get the list of email templates",""
"passed","Sat Dec 23 05:48:50 GMT 2023","Sat Dec 23 05:48:50 GMT 2023","201","Sales CRM","Companies","","","","Get all Companies",""
"passed","Sat Dec 23 05:48:47 GMT 2023","Sat Dec 23 05:48:47 GMT 2023","185","Accounts and settings","Corporate","","","","Generate SSO token to access Sendinblue",""
"passed","Sat Dec 23 05:48:54 GMT 2023","Sat Dec 23 05:48:55 GMT 2023","188","Sales CRM","Tasks","","","","Update a task",""
"passed","Sat Dec 23 05:48:37 GMT 2023","Sat Dec 23 05:48:37 GMT 2023","196","Contact management","Contacts","","","","Get a contact's details",""
"passed","Sat Dec 23 05:48:52 GMT 2023","Sat Dec 23 05:48:52 GMT 2023","203","Sales CRM","Deals","","","","Link and Unlink a deal with contacts and companies",""
"passed","Sat Dec 23 05:48:57 GMT 2023","Sat Dec 23 05:48:57 GMT 2023","183","Conversations","Messages","","","","Delete a message sent by an agent",""
"passed","Sat Dec 23 05:48:54 GMT 2023","Sat Dec 23 05:48:54 GMT 2023","197","Sales CRM","Tasks","","","","Get all task types",""
"failed","Sat Dec 23 05:48:34 GMT 2023","Sat Dec 23 05:48:35 GMT 2023","193","Marketing","SMS Campaigns","","","","Send a test SMS campaign",""
"failed","Sat Dec 23 05:48:33 GMT 2023","Sat Dec 23 05:48:33 GMT 2023","269","Marketing","SMS Campaigns","","","","Creates an SMS campaign",""
"failed","Sat Dec 23 05:48:47 GMT 2023","Sat Dec 23 05:48:47 GMT 2023","192","Accounts and settings","Corporate","","","","Create a new sub-account under a master account.",""
"passed","Sat Dec 23 05:48:56 GMT 2023","Sat Dec 23 05:48:56 GMT 2023","198","Sales CRM","Files","","","","Upload a file",""
"failed","Sat Dec 23 05:48:38 GMT 2023","Sat Dec 23 05:48:38 GMT 2023","276","Contact management","Folders","","","","Get all folders",""
"failed","Sat Dec 23 05:48:36 GMT 2023","Sat Dec 23 05:48:37 GMT 2023","201","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"passed","Sat Dec 23 05:48:44 GMT 2023","Sat Dec 23 05:48:44 GMT 2023","191","Accounts and settings","Reseller","Domains","","","Update the sender domain of reseller's child based on the childIdentifier and domainName passed",""
"failed","Sat Dec 23 05:48:49 GMT 2023","Sat Dec 23 05:48:50 GMT 2023","196","Accounts and settings","Domains","","","","Create a new domain",""
"passed","Sat Dec 23 05:48:26 GMT 2023","Sat Dec 23 05:48:26 GMT 2023","206","Transactional","Templates","","","","Delete an inactive email template",""
"passed","Sat Dec 23 05:48:35 GMT 2023","Sat Dec 23 05:48:35 GMT 2023","219","Marketing","WhatsApp Campaigns","","","","Get a WhatsApp campaign",""
"passed","Sat Dec 23 05:48:57 GMT 2023","Sat Dec 23 05:48:57 GMT 2023","203","Conversations","Messages","","","","Get a message",""
"passed","Sat Dec 23 05:48:55 GMT 2023","Sat Dec 23 05:48:55 GMT 2023","190","Sales CRM","Notes","","","","Update a note",""
"passed","Sat Dec 23 05:48:32 GMT 2023","Sat Dec 23 05:48:32 GMT 2023","250","Marketing","Email Campaigns","","","","Get an A/B test email campaign results",""
"passed","Sat Dec 23 05:48:42 GMT 2023","Sat Dec 23 05:48:43 GMT 2023","192","Accounts and settings","Webhooks","","","","Update a webhook",""
"passed","Sat Dec 23 05:48:44 GMT 2023","Sat Dec 23 05:48:44 GMT 2023","204","Accounts and settings","Reseller","Domains","","","Create a domain for a child account",""
"passed","Sat Dec 23 05:48:42 GMT 2023","Sat Dec 23 05:48:42 GMT 2023","202","Accounts and settings","Webhooks","","","","Get a webhook details",""
"passed","Sat Dec 23 05:48:53 GMT 2023","Sat Dec 23 05:48:53 GMT 2023","186","Sales CRM","Deals","","","","Delete a deal",""
"passed","Sat Dec 23 05:48:54 GMT 2023","Sat Dec 23 05:48:54 GMT 2023","190","Sales CRM","Tasks","","","","Delete a task",""
"passed","Sat Dec 23 05:48:56 GMT 2023","Sat Dec 23 05:48:57 GMT 2023","196","Sales CRM","Files","","","","Get file details",""
"passed","Sat Dec 23 05:48:47 GMT 2023","Sat Dec 23 05:48:48 GMT 2023","189","Accounts and settings","Corporate","","","","Delete a sub-account",""
"passed","Sat Dec 23 05:48:41 GMT 2023","Sat Dec 23 05:48:41 GMT 2023","198","Contact management","Lists","","","","Update a list",""
"passed","Sat Dec 23 05:48:51 GMT 2023","Sat Dec 23 05:48:52 GMT 2023","185","Sales CRM","Companies","","","","Update a company",""
"failed","Sat Dec 23 05:48:30 GMT 2023","Sat Dec 23 05:48:30 GMT 2023","215","Transactional","WhatsApp Transactional","","","","Send a WhatsApp message",""
"passed","Sat Dec 23 05:48:49 GMT 2023","Sat Dec 23 05:48:49 GMT 2023","203","Accounts and settings","Domains","","","","Get the list of all your domains",""
"passed","Sat Dec 23 05:48:33 GMT 2023","Sat Dec 23 05:48:33 GMT 2023","201","Marketing","Email Campaigns","","","","Return all your created email campaigns",""
"passed","Sat Dec 23 05:48:37 GMT 2023","Sat Dec 23 05:48:38 GMT 2023","191","Contact management","Contacts","","","","Delete a contact",""
"failed","Sat Dec 23 05:48:57 GMT 2023","Sat Dec 23 05:48:58 GMT 2023","187","Conversations","Pushed messages","","","","Send an automated message to a visitor",""
"passed","Sat Dec 23 05:48:40 GMT 2023","Sat Dec 23 05:48:41 GMT 2023","219","Contact management","Lists","","","","Get a list's details",""
"failed","Sat Dec 23 05:48:37 GMT 2023","Sat Dec 23 05:48:37 GMT 2023","223","Contact management","Contacts","","","","Import contacts",""
"passed","Sat Dec 23 05:48:28 GMT 2023","Sat Dec 23 05:48:28 GMT 2023","270","Transactional","Blocked Domains","","","","Unblock an existing domain from the list of blocked domains",""
"passed","Sat Dec 23 05:48:58 GMT 2023","Sat Dec 23 05:48:58 GMT 2023","184","Conversations","Pushed messages","","","","Delete an automated message",""
"passed","Sat Dec 23 05:48:25 GMT 2023","Sat Dec 23 05:48:25 GMT 2023","202","Transactional","Templates","","","","Returns the template information",""
"failed","Sat Dec 23 05:48:29 GMT 2023","Sat Dec 23 05:48:30 GMT 2023","206","Transactional","SMS statistics","","","","Get your SMS activity aggregated per day",""
"failed","Sat Dec 23 05:48:27 GMT 2023","Sat Dec 23 05:48:27 GMT 2023","280","Transactional","Blocked Domains","","","","Get the list of blocked domains",""
"passed","Sat Dec 23 05:48:28 GMT 2023","Sat Dec 23 05:48:28 GMT 2023","217","Transactional","Logs","","","","Delete an SMTP transactional log",""
"failed","Sat Dec 23 05:48:26 GMT 2023","Sat Dec 23 05:48:26 GMT 2023","249","Transactional","Statistics","","","","Get your transactional email activity aggregated per day",""
"failed","Sat Dec 23 05:48:27 GMT 2023","Sat Dec 23 05:48:28 GMT 2023","193","Transactional","Blocked Domains","","","","Add a new domain to the list of blocked domains",""
"passed","Sat Dec 23 05:48:43 GMT 2023","Sat Dec 23 05:48:44 GMT 2023","187","Accounts and settings","Reseller","IP management","","","Dissociate a dedicated IP to the child",""
"failed","Sat Dec 23 05:48:35 GMT 2023","Sat Dec 23 05:48:35 GMT 2023","193","Marketing","SMS Campaigns","","","","Export an SMS campaign's recipients",""
"passed","Sat Dec 23 05:48:48 GMT 2023","Sat Dec 23 05:48:48 GMT 2023","194","Accounts and settings","Senders","","","","Get the list of all your senders",""
"passed","Sat Dec 23 05:48:34 GMT 2023","Sat Dec 23 05:48:34 GMT 2023","194","Marketing","SMS Campaigns","","","","Delete an SMS campaign",""
"failed","Sat Dec 23 05:48:26 GMT 2023","Sat Dec 23 05:48:26 GMT 2023","236","Transactional","Statistics","","","","Get your transactional email activity aggregated over a period of time",""
"passed","Sat Dec 23 05:48:57 GMT 2023","Sat Dec 23 05:48:57 GMT 2023","184","Conversations","Messages","","","","Update a message sent by an agent",""
"passed","Sat Dec 23 05:48:49 GMT 2023","Sat Dec 23 05:48:49 GMT 2023","187","Accounts and settings","Senders","","","","Update a sender",""
"failed","Sat Dec 23 05:48:41 GMT 2023","Sat Dec 23 05:48:42 GMT 2023","199","Contact management","Attributes","","","","Create contact attribute",""
"failed","Sat Dec 23 05:48:29 GMT 2023","Sat Dec 23 05:48:29 GMT 2023","226","Transactional","SMS statistics","","","","Get your SMS activity aggregated over a period of time",""
"passed","Sat Dec 23 05:48:45 GMT 2023","Sat Dec 23 05:48:45 GMT 2023","188","Accounts and settings","Reseller","Child accounts","","","Delete a single reseller child based on the child identifier supplied",""
"passed","Sat Dec 23 05:48:52 GMT 2023","Sat Dec 23 05:48:52 GMT 2023","205","Sales CRM","Deals","","","","Get all deals",""
"passed","Sat Dec 23 05:48:38 GMT 2023","Sat Dec 23 05:48:38 GMT 2023","266","Contact management","Contacts","","","","Get email campaigns' statistics for a contact",""
"passed","Sat Dec 23 05:48:41 GMT 2023","Sat Dec 23 05:48:41 GMT 2023","197","Contact management","Lists","","","","Delete a list",""
"passed","Sat Dec 23 05:48:36 GMT 2023","Sat Dec 23 05:48:36 GMT 2023","198","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp templates",""
"failed","Sat Dec 23 05:48:28 GMT 2023","Sat Dec 23 05:48:29 GMT 2023","208","Transactional","Inbound Email Parsing","","","","Fetch all events history for one particular received email.",""
"failed","Sat Dec 23 05:48:30 GMT 2023","Sat Dec 23 05:48:30 GMT 2023","206","Marketing","Email Campaigns","","","","Create an email campaign",""
"failed","Sat Dec 23 05:48:33 GMT 2023","Sat Dec 23 05:48:33 GMT 2023","201","Marketing","Email Campaigns","","","","Upload an image to your account's image gallery",""
"passed","Sat Dec 23 05:48:47 GMT 2023","Sat Dec 23 05:48:47 GMT 2023","200","Accounts and settings","Corporate","","","","Get the list of all the sub-accounts of the master account.",""
"passed","Sat Dec 23 05:48:39 GMT 2023","Sat Dec 23 05:48:39 GMT 2023","187","Contact management","Folders","","","","Delete a folder (and all its lists)",""
"failed","Sat Dec 23 05:48:43 GMT 2023","Sat Dec 23 05:48:43 GMT 2023","195","Accounts and settings","Reseller","Credits","","","Remove Email and/or SMS credits from a specific child account",""
"failed","Sat Dec 23 05:48:37 GMT 2023","Sat Dec 23 05:48:37 GMT 2023","194","Contact management","Contacts","","","","Update multiple contacts",""
"passed","Sat Dec 23 05:48:38 GMT 2023","Sat Dec 23 05:48:38 GMT 2023","185","Contact management","Contacts","","","","Update a contact",""
"failed","Sat Dec 23 05:48:31 GMT 2023","Sat Dec 23 05:48:32 GMT 2023","191","Marketing","Email Campaigns","","","","Update an email campaign status",""
"passed","Sat Dec 23 05:48:53 GMT 2023","Sat Dec 23 05:48:53 GMT 2023","205","Sales CRM","Deals","","","","Update a deal",""
"passed","Sat Dec 23 05:48:50 GMT 2023","Sat Dec 23 05:48:50 GMT 2023","194","Accounts and settings","Domains","","","","Delete a domain",""
"failed","Sat Dec 23 05:48:24 GMT 2023","Sat Dec 23 05:48:24 GMT 2023","218","Transactional","Email API","","","","Send a scheduled transactional email",""
"failed","Sat Dec 23 05:48:40 GMT 2023","Sat Dec 23 05:48:40 GMT 2023","202","Contact management","Lists","","","","Delete a contact from a list",""
"passed","Sat Dec 23 05:48:40 GMT 2023","Sat Dec 23 05:48:40 GMT 2023","223","Contact management","Lists","","","","Get contacts in a list",""
"passed","Sat Dec 23 05:48:45 GMT 2023","Sat Dec 23 05:48:45 GMT 2023","195","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child based on the child identifier supplied",""
"passed","Sat Dec 23 05:48:45 GMT 2023","Sat Dec 23 05:48:46 GMT 2023","203","Accounts and settings","Reseller","Child accounts","","","Get session token to access Sendinblue (SSO)",""
"passed","Sat Dec 23 05:48:25 GMT 2023","Sat Dec 23 05:48:26 GMT 2023","192","Transactional","Templates","","","","Update an email template",""
"passed","Sat Dec 23 05:48:58 GMT 2023","Sat Dec 23 05:48:58 GMT 2023","193","Conversations","Pushed messages","","","","Update an automated message",""
"passed","Sat Dec 23 05:48:46 GMT 2023","Sat Dec 23 05:48:47 GMT 2023","200","Accounts and settings","Corporate","","","","Get the details of requested master account",""
"passed","Sat Dec 23 05:48:47 GMT 2023","Sat Dec 23 05:48:47 GMT 2023","242","Accounts and settings","Corporate","","","","Get sub-account details",""
"passed","Sat Dec 23 05:48:55 GMT 2023","Sat Dec 23 05:48:56 GMT 2023","187","Sales CRM","Notes","","","","Delete a note",""
"passed","Sat Dec 23 05:48:41 GMT 2023","Sat Dec 23 05:48:41 GMT 2023","222","Contact management","Attributes","","","","List all attributes",""
"failed","Sat Dec 23 05:48:54 GMT 2023","Sat Dec 23 05:48:54 GMT 2023","206","Sales CRM","Tasks","","","","Create a task",""
"passed","Sat Dec 23 05:48:41 GMT 2023","Sat Dec 23 05:48:41 GMT 2023","211","Contact management","Attributes","","","","Update contact attribute",""
"failed","Sat Dec 23 05:48:27 GMT 2023","Sat Dec 23 05:48:27 GMT 2023","219","Transactional","Blocked Contacts","","","","Get the list of blocked or unsubscribed transactional contacts",""
"failed","Sat Dec 23 05:48:30 GMT 2023","Sat Dec 23 05:48:31 GMT 2023","198","Marketing","Email Campaigns","","","","Get an email campaign report",""
"passed","Sat Dec 23 05:48:55 GMT 2023","Sat Dec 23 05:48:55 GMT 2023","194","Sales CRM","Notes","","","","Get a note",""
