"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 23 05:23:39 GMT 2023","Sat Dec 23 05:23:39 GMT 2023","152","Sales CRM","Companies","","","","Get pipeline stages",""
"passed","Sat Dec 23 05:23:16 GMT 2023","Sat Dec 23 05:23:16 GMT 2023","150","Transactional","Templates","","","","Send a template to your test list",""
"passed","Sat Dec 23 05:23:34 GMT 2023","Sat Dec 23 05:23:34 GMT 2023","154","Accounts and settings","Corporate","","","","Get the details of requested master account",""
"passed","Sat Dec 23 05:23:43 GMT 2023","Sat Dec 23 05:23:43 GMT 2023","346","Sales CRM","Files","","","","Get file details",""
"passed","Sat Dec 23 05:23:31 GMT 2023","Sat Dec 23 05:23:32 GMT 2023","148","Accounts and settings","Reseller","IP management","","","Associate a dedicated IP to the child",""
"passed","Sat Dec 23 05:23:45 GMT 2023","Sat Dec 23 05:23:46 GMT 2023","354","eCommerce","Products","","","","Get all products",""
"failed","Sat Dec 23 05:23:46 GMT 2023","Sat Dec 23 05:23:46 GMT 2023","154","eCommerce","Products","","","","Create/update a product",""
"passed","Sat Dec 23 05:23:29 GMT 2023","Sat Dec 23 05:23:30 GMT 2023","140","Contact management","Attributes","","","","Update contact attribute",""
"failed","Sat Dec 23 05:23:29 GMT 2023","Sat Dec 23 05:23:29 GMT 2023","158","Contact management","Lists","","","","Delete a contact from a list",""
"passed","Sat Dec 23 05:23:27 GMT 2023","Sat Dec 23 05:23:27 GMT 2023","149","Contact management","Contacts","","","","Get email campaigns' statistics for a contact",""
"passed","Sat Dec 23 05:23:15 GMT 2023","Sat Dec 23 05:23:15 GMT 2023","185","Transactional","Templates","","","","Returns the template information",""
"passed","Sat Dec 23 05:23:41 GMT 2023","Sat Dec 23 05:23:41 GMT 2023","153","Sales CRM","Tasks","","","","Get a task",""
"passed","Sat Dec 23 05:23:41 GMT 2023","Sat Dec 23 05:23:41 GMT 2023","171","Sales CRM","Notes","","","","Get all notes",""
"passed","Sat Dec 23 05:23:31 GMT 2023","Sat Dec 23 05:23:31 GMT 2023","138","Accounts and settings","Webhooks","","","","Delete a webhook",""
"passed","Sat Dec 23 05:23:38 GMT 2023","Sat Dec 23 05:23:38 GMT 2023","145","Sales CRM","Companies","","","","Link and Unlink company with contact and deal",""
"passed","Sat Dec 23 05:23:33 GMT 2023","Sat Dec 23 05:23:33 GMT 2023","139","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child account status based on the identifier supplied",""
"passed","Sat Dec 23 05:23:32 GMT 2023","Sat Dec 23 05:23:32 GMT 2023","152","Accounts and settings","Reseller","Child accounts","","","Get a child account's details",""
"passed","Sat Dec 23 05:23:42 GMT 2023","Sat Dec 23 05:23:42 GMT 2023","162","Sales CRM","Files","","","","Get all files",""
"passed","Sat Dec 23 05:23:44 GMT 2023","Sat Dec 23 05:23:44 GMT 2023","162","Conversations","Pushed messages","","","","Get an automated message",""
"passed","Sat Dec 23 05:23:36 GMT 2023","Sat Dec 23 05:23:37 GMT 2023","155","Accounts and settings","Senders","","","","Get all the dedicated IPs for a sender",""
"passed","Sat Dec 23 05:23:40 GMT 2023","Sat Dec 23 05:23:40 GMT 2023","143","Sales CRM","Deals","","","","Delete a deal",""
"passed","Sat Dec 23 05:23:39 GMT 2023","Sat Dec 23 05:23:39 GMT 2023","158","Sales CRM","Deals","","","","Get all deals",""
"failed","Sat Dec 23 05:23:23 GMT 2023","Sat Dec 23 05:23:23 GMT 2023","149","Marketing","SMS Campaigns","","","","Update an SMS campaign",""
"passed","Sat Dec 23 05:23:35 GMT 2023","Sat Dec 23 05:23:35 GMT 2023","156","Accounts and settings","Account data","","","","Get your account information, plan and credits details",""
"failed","Sat Dec 23 05:23:19 GMT 2023","Sat Dec 23 05:23:19 GMT 2023","384","Transactional","SMS statistics","","","","Get your SMS activity aggregated over a period of time",""
"passed","Sat Dec 23 05:23:29 GMT 2023","Sat Dec 23 05:23:29 GMT 2023","156","Contact management","Attributes","","","","List all attributes",""
"passed","Sat Dec 23 05:23:28 GMT 2023","Sat Dec 23 05:23:28 GMT 2023","151","Contact management","Lists","","","","Get contacts in a list",""
"passed","Sat Dec 23 05:23:19 GMT 2023","Sat Dec 23 05:23:19 GMT 2023","177","Transactional","Inbound Email Parsing","","","","Retrieve inbound attachment with download token.",""
"passed","Sat Dec 23 05:23:33 GMT 2023","Sat Dec 23 05:23:34 GMT 2023","357","Accounts and settings","Reseller","Child accounts","","","Get the list of all children accounts",""
"passed","Sat Dec 23 05:23:29 GMT 2023","Sat Dec 23 05:23:29 GMT 2023","138","Contact management","Lists","","","","Delete a list",""
"passed","Sat Dec 23 05:23:43 GMT 2023","Sat Dec 23 05:23:43 GMT 2023","149","Conversations","Messages","","","","Update a message sent by an agent",""
"passed","Sat Dec 23 05:23:33 GMT 2023","Sat Dec 23 05:23:33 GMT 2023","365","Accounts and settings","Reseller","Child accounts","","","Get the status of a reseller's child account creation, whether it is successfully created (exists) or not based on the childIdentifier supplied",""
"passed","Sat Dec 23 05:23:22 GMT 2023","Sat Dec 23 05:23:22 GMT 2023","155","Marketing","Email Campaigns","","","","Get an A/B test email campaign results",""
"passed","Sat Dec 23 05:23:41 GMT 2023","Sat Dec 23 05:23:41 GMT 2023","155","Sales CRM","Tasks","","","","Update a task",""
"passed","Sat Dec 23 05:23:37 GMT 2023","Sat Dec 23 05:23:37 GMT 2023","149","Accounts and settings","Domains","","","","Delete a domain",""
"failed","Sat Dec 23 05:23:31 GMT 2023","Sat Dec 23 05:23:31 GMT 2023","146","Accounts and settings","Reseller","Credits","","","Add Email and/or SMS credits to a specific child account",""
"failed","Sat Dec 23 05:23:14 GMT 2023","Sat Dec 23 05:23:14 GMT 2023","379","Transactional","Email API","","","","Fetch scheduled emails by batchId or messageId",""
"passed","Sat Dec 23 05:23:33 GMT 2023","Sat Dec 23 05:23:33 GMT 2023","137","Accounts and settings","Reseller","Child accounts","","","Delete a single reseller child based on the child identifier supplied",""
"failed","Sat Dec 23 05:23:21 GMT 2023","Sat Dec 23 05:23:22 GMT 2023","159","Marketing","Email Campaigns","","","","Update an email campaign status",""
"failed","Sat Dec 23 05:23:15 GMT 2023","Sat Dec 23 05:23:15 GMT 2023","210","Transactional","Templates","","","","Get the list of email templates",""
"failed","Sat Dec 23 05:23:16 GMT 2023","Sat Dec 23 05:23:17 GMT 2023","383","Transactional","Blocked Contacts","","","","Get the list of blocked or unsubscribed transactional contacts",""
"failed","Sat Dec 23 05:23:23 GMT 2023","Sat Dec 23 05:23:23 GMT 2023","174","Marketing","SMS Campaigns","","","","Get an SMS campaign",""
"passed","Sat Dec 23 05:23:29 GMT 2023","Sat Dec 23 05:23:29 GMT 2023","168","Contact management","Lists","","","","Get a list's details",""
"failed","Sat Dec 23 05:23:31 GMT 2023","Sat Dec 23 05:23:31 GMT 2023","147","Accounts and settings","Reseller","Credits","","","Remove Email and/or SMS credits from a specific child account",""
"failed","Sat Dec 23 05:23:28 GMT 2023","Sat Dec 23 05:23:28 GMT 2023","147","Contact management","Folders","","","","Update a folder",""
"passed","Sat Dec 23 05:23:25 GMT 2023","Sat Dec 23 05:23:25 GMT 2023","369","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp templates",""
"failed","Sat Dec 23 05:23:44 GMT 2023","Sat Dec 23 05:23:44 GMT 2023","152","Conversations","Pushed messages","","","","Send an automated message to a visitor",""
"passed","Sat Dec 23 05:23:37 GMT 2023","Sat Dec 23 05:23:37 GMT 2023","361","Accounts and settings","Domains","","","","Get the list of all your domains",""
"passed","Sat Dec 23 05:23:39 GMT 2023","Sat Dec 23 05:23:39 GMT 2023","158","Sales CRM","Deals","","","","Get deal attributes",""
"failed","Sat Dec 23 05:23:36 GMT 2023","Sat Dec 23 05:23:36 GMT 2023","175","Accounts and settings","Senders","","","","Create a new sender",""
"passed","Sat Dec 23 05:23:29 GMT 2023","Sat Dec 23 05:23:29 GMT 2023","143","Contact management","Lists","","","","Update a list",""
"passed","Sat Dec 23 05:23:27 GMT 2023","Sat Dec 23 05:23:27 GMT 2023","147","Contact management","Contacts","","","","Update a contact",""
"failed","Sat Dec 23 05:23:18 GMT 2023","Sat Dec 23 05:23:18 GMT 2023","157","Transactional","Logs","","","","Delete hardbounces",""
"passed","Sat Dec 23 05:23:42 GMT 2023","Sat Dec 23 05:23:43 GMT 2023","149","Sales CRM","Files","","","","Download a file",""
"passed","Sat Dec 23 05:23:32 GMT 2023","Sat Dec 23 05:23:32 GMT 2023","171","Accounts and settings","Reseller","Domains","","","Get all sender domains for a specific child account",""
"passed","Sat Dec 23 05:23:35 GMT 2023","Sat Dec 23 05:23:35 GMT 2023","145","Accounts and settings","Corporate","","","","Generate SSO token to access Sendinblue",""
"failed","Sat Dec 23 05:23:45 GMT 2023","Sat Dec 23 05:23:45 GMT 2023","160","eCommerce","Orders","","","","Create orders in batch",""
"failed","Sat Dec 23 05:23:24 GMT 2023","Sat Dec 23 05:23:24 GMT 2023","145","Marketing","SMS Campaigns","","","","Update a campaign's status",""
"passed","Sat Dec 23 05:23:30 GMT 2023","Sat Dec 23 05:23:30 GMT 2023","393","Accounts and settings","Webhooks","","","","Get all webhooks",""
"passed","Sat Dec 23 05:23:46 GMT 2023","Sat Dec 23 05:23:46 GMT 2023","153","eCommerce","Products","","","","Get a product's details",""
"passed","Sat Dec 23 05:23:32 GMT 2023","Sat Dec 23 05:23:32 GMT 2023","153","Accounts and settings","Reseller","IP management","","","Dissociate a dedicated IP to the child",""
"failed","Sat Dec 23 05:23:18 GMT 2023","Sat Dec 23 05:23:19 GMT 2023","404","Transactional","Inbound Email Parsing","","","","Fetch all events history for one particular received email.",""
"failed","Sat Dec 23 05:23:35 GMT 2023","Sat Dec 23 05:23:35 GMT 2023","151","Accounts and settings","Corporate","","","","Create a new sub-account under a master account.",""
"passed","Sat Dec 23 05:23:40 GMT 2023","Sat Dec 23 05:23:40 GMT 2023","361","Sales CRM","Tasks","","","","Get all tasks",""
"failed","Sat Dec 23 05:23:21 GMT 2023","Sat Dec 23 05:23:21 GMT 2023","149","Marketing","Email Campaigns","","","","Send an email campaign to your test list",""
"passed","Sat Dec 23 05:23:25 GMT 2023","Sat Dec 23 05:23:25 GMT 2023","156","Marketing","WhatsApp Campaigns","","","","Delete a WhatsApp campaign",""
"passed","Sat Dec 23 05:23:39 GMT 2023","Sat Dec 23 05:23:39 GMT 2023","142","Sales CRM","Deals","","","","Link and Unlink a deal with contacts and companies",""
"passed","Sat Dec 23 05:23:43 GMT 2023","Sat Dec 23 05:23:44 GMT 2023","145","Conversations","Messages","","","","Delete a message sent by an agent",""
"passed","Sat Dec 23 05:23:17 GMT 2023","Sat Dec 23 05:23:17 GMT 2023","146","Transactional","Blocked Contacts","","","","Unblock or resubscribe a transactional contact",""
"failed","Sat Dec 23 05:23:14 GMT 2023","Sat Dec 23 05:23:14 GMT 2023","411","Transactional","Email API","","","","Get the personalized content of a sent transactional email",""
"passed","Sat Dec 23 05:23:40 GMT 2023","Sat Dec 23 05:23:41 GMT 2023","165","Sales CRM","Tasks","","","","Get all task types",""
"passed","Sat Dec 23 05:23:40 GMT 2023","Sat Dec 23 05:23:40 GMT 2023","155","Sales CRM","Deals","","","","Update a deal",""
"passed","Sat Dec 23 05:23:34 GMT 2023","Sat Dec 23 05:23:34 GMT 2023","155","Accounts and settings","Process","","","","Return all the processes for your account",""
"passed","Sat Dec 23 05:23:36 GMT 2023","Sat Dec 23 05:23:36 GMT 2023","143","Accounts and settings","Senders","","","","Delete a sender",""
"passed","Sat Dec 23 05:23:35 GMT 2023","Sat Dec 23 05:23:35 GMT 2023","164","Accounts and settings","Corporate","","","","Update sub-account plan",""
"passed","Sat Dec 23 05:23:18 GMT 2023","Sat Dec 23 05:23:18 GMT 2023","149","Transactional","Logs","","","","Delete an SMTP transactional log",""
"failed","Sat Dec 23 05:23:21 GMT 2023","Sat Dec 23 05:23:21 GMT 2023","155","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"passed","Sat Dec 23 05:23:34 GMT 2023","Sat Dec 23 05:23:35 GMT 2023","151","Accounts and settings","Corporate","","","","Get the list of all the sub-accounts of the master account.",""
"failed","Sat Dec 23 05:23:38 GMT 2023","Sat Dec 23 05:23:38 GMT 2023","147","Sales CRM","Companies","","","","Create a company",""
"failed","Sat Dec 23 05:23:30 GMT 2023","Sat Dec 23 05:23:30 GMT 2023","146","Contact management","Attributes","","","","Create contact attribute",""
"passed","Sat Dec 23 05:23:28 GMT 2023","Sat Dec 23 05:23:28 GMT 2023","147","Contact management","Folders","","","","Get lists in a folder",""
"passed","Sat Dec 23 05:23:42 GMT 2023","Sat Dec 23 05:23:42 GMT 2023","142","Sales CRM","Notes","","","","Delete a note",""
"failed","Sat Dec 23 05:23:20 GMT 2023","Sat Dec 23 05:23:20 GMT 2023","185","Marketing","Email Campaigns","","","","Create an email campaign",""
"passed","Sat Dec 23 05:23:37 GMT 2023","Sat Dec 23 05:23:37 GMT 2023","151","Accounts and settings","Domains","","","","Validate domain configuration",""
"failed","Sat Dec 23 05:23:21 GMT 2023","Sat Dec 23 05:23:21 GMT 2023","161","Marketing","Email Campaigns","","","","Update an email campaign",""
"failed","Sat Dec 23 05:23:22 GMT 2023","Sat Dec 23 05:23:22 GMT 2023","205","Marketing","Email Campaigns","","","","Send the report of a campaign",""
"failed","Sat Dec 23 05:23:27 GMT 2023","Sat Dec 23 05:23:27 GMT 2023","160","Contact management","Folders","","","","Create a folder",""
"failed","Sat Dec 23 05:23:16 GMT 2023","Sat Dec 23 05:23:16 GMT 2023","428","Transactional","Statistics","","","","Get your transactional email activity aggregated per day",""
"failed","Sat Dec 23 05:23:13 GMT 2023","Sat Dec 23 05:23:13 GMT 2023","180","Transactional","Email API","","","","Send a scheduled transactional email",""
"failed","Sat Dec 23 05:23:24 GMT 2023","Sat Dec 23 05:23:24 GMT 2023","159","Marketing","SMS Campaigns","","","","Send a test SMS campaign",""
"failed","Sat Dec 23 05:23:26 GMT 2023","Sat Dec 23 05:23:26 GMT 2023","154","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"failed","Sat Dec 23 05:23:40 GMT 2023","Sat Dec 23 05:23:40 GMT 2023","150","Sales CRM","Tasks","","","","Create a task",""
"failed","Sat Dec 23 05:23:30 GMT 2023","Sat Dec 23 05:23:30 GMT 2023","154","Accounts and settings","Webhooks","","","","Create a webhook",""
"passed","Sat Dec 23 05:23:31 GMT 2023","Sat Dec 23 05:23:31 GMT 2023","145","Accounts and settings","Webhooks","","","","Update a webhook",""
"passed","Sat Dec 23 05:23:24 GMT 2023","Sat Dec 23 05:23:25 GMT 2023","360","Marketing","WhatsApp Campaigns","","","","Get a WhatsApp campaign",""
"passed","Sat Dec 23 05:23:39 GMT 2023","Sat Dec 23 05:23:40 GMT 2023","151","Sales CRM","Deals","","","","Get a deal",""
"passed","Sat Dec 23 05:23:38 GMT 2023","Sat Dec 23 05:23:38 GMT 2023","158","Sales CRM","Companies","","","","Get all Companies",""
"passed","Sat Dec 23 05:23:35 GMT 2023","Sat Dec 23 05:23:35 GMT 2023","148","Accounts and settings","Corporate","","","","Delete a sub-account",""
"passed","Sat Dec 23 05:23:38 GMT 2023","Sat Dec 23 05:23:38 GMT 2023","146","Sales CRM","Companies","","","","Get company attributes",""
"passed","Sat Dec 23 05:23:35 GMT 2023","Sat Dec 23 05:23:36 GMT 2023","369","Accounts and settings","Senders","","","","Get the list of all your senders",""
"failed","Sat Dec 23 05:23:24 GMT 2023","Sat Dec 23 05:23:24 GMT 2023","149","Marketing","SMS Campaigns","","","","Send an SMS campaign's report",""
"failed","Sat Dec 23 05:23:43 GMT 2023","Sat Dec 23 05:23:43 GMT 2023","160","Conversations","Messages","","","","Send a message as an agent",""
"passed","Sat Dec 23 05:23:41 GMT 2023","Sat Dec 23 05:23:42 GMT 2023","374","Sales CRM","Notes","","","","Get a note",""
"passed","Sat Dec 23 05:23:32 GMT 2023","Sat Dec 23 05:23:32 GMT 2023","144","Accounts and settings","Reseller","Domains","","","Create a domain for a child account",""
"failed","Sat Dec 23 05:23:15 GMT 2023","Sat Dec 23 05:23:15 GMT 2023","167","Transactional","Templates","","","","Create an email template",""
"failed","Sat Dec 23 05:23:23 GMT 2023","Sat Dec 23 05:23:23 GMT 2023","147","Marketing","SMS Campaigns","","","","Creates an SMS campaign",""
"failed","Sat Dec 23 05:23:26 GMT 2023","Sat Dec 23 05:23:26 GMT 2023","160","Contact management","Contacts","","","","Update multiple contacts",""
"passed","Sat Dec 23 05:23:36 GMT 2023","Sat Dec 23 05:23:36 GMT 2023","160","Accounts and settings","Senders","","","","Get all the dedicated IPs for your account",""
"passed","Sat Dec 23 05:23:22 GMT 2023","Sat Dec 23 05:23:22 GMT 2023","173","Marketing","Email Campaigns","","","","Get a shared template url",""
"passed","Sat Dec 23 05:23:44 GMT 2023","Sat Dec 23 05:23:44 GMT 2023","144","Conversations","Pushed messages","","","","Delete an automated message",""
"failed","Sat Dec 23 05:23:19 GMT 2023","Sat Dec 23 05:23:19 GMT 2023","154","Transactional","Transactional SMS","","","","Send SMS message to a mobile number",""
"passed","Sat Dec 23 05:23:30 GMT 2023","Sat Dec 23 05:23:30 GMT 2023","149","Contact management","Attributes","","","","Delete an attribute",""
"passed","Sat Dec 23 05:23:23 GMT 2023","Sat Dec 23 05:23:23 GMT 2023","149","Marketing","SMS Campaigns","","","","Delete an SMS campaign",""
"passed","Sat Dec 23 05:23:33 GMT 2023","Sat Dec 23 05:23:33 GMT 2023","153","Accounts and settings","Reseller","Child accounts","","","Get session token to access Sendinblue (SSO)",""
"failed","Sat Dec 23 05:23:37 GMT 2023","Sat Dec 23 05:23:37 GMT 2023","150","Accounts and settings","Domains","","","","Create a new domain",""
"passed","Sat Dec 23 05:23:32 GMT 2023","Sat Dec 23 05:23:32 GMT 2023","146","Accounts and settings","Reseller","Domains","","","Update the sender domain of reseller's child based on the childIdentifier and domainName passed",""
"failed","Sat Dec 23 05:23:16 GMT 2023","Sat Dec 23 05:23:16 GMT 2023","198","Transactional","Statistics","","","","Get your transactional email activity aggregated over a period of time",""
"passed","Sat Dec 23 05:23:37 GMT 2023","Sat Dec 23 05:23:38 GMT 2023","150","Accounts and settings","Domains","","","","Authenticate a domain",""
"failed","Sat Dec 23 05:23:20 GMT 2023","Sat Dec 23 05:23:20 GMT 2023","160","Transactional","WhatsApp Transactional","","","","Send a WhatsApp message",""
"passed","Sat Dec 23 05:23:15 GMT 2023","Sat Dec 23 05:23:16 GMT 2023","145","Transactional","Templates","","","","Delete an inactive email template",""
"passed","Sat Dec 23 05:23:15 GMT 2023","Sat Dec 23 05:23:15 GMT 2023","165","Transactional","Templates","","","","Update an email template",""
"failed","Sat Dec 23 05:23:25 GMT 2023","Sat Dec 23 05:23:26 GMT 2023","155","Contact management","Contacts","","","","Create a contact",""
"failed","Sat Dec 23 05:23:45 GMT 2023","Sat Dec 23 05:23:45 GMT 2023","154","eCommerce","Categories","","","","Create/update a category",""
"failed","Sat Dec 23 05:23:23 GMT 2023","Sat Dec 23 05:23:23 GMT 2023","156","Marketing","SMS Campaigns","","","","Returns the information for all your created SMS campaigns",""
"failed","Sat Dec 23 05:23:20 GMT 2023","Sat Dec 23 05:23:21 GMT 2023","363","Marketing","Email Campaigns","","","","Get an email campaign report",""
"failed","Sat Dec 23 05:23:13 GMT 2023","Sat Dec 23 05:23:14 GMT 2023","196","Transactional","Email API","","","","Get the list of transactional emails on the basis of allowed filters",""
"failed","Sat Dec 23 05:23:44 GMT 2023","Sat Dec 23 05:23:44 GMT 2023","150","Conversations","Status","","","","Sets agent’s status to online for 2-3 minutes",""
"passed","Sat Dec 23 05:23:38 GMT 2023","Sat Dec 23 05:23:39 GMT 2023","143","Sales CRM","Companies","","","","Delete a company",""
"failed","Sat Dec 23 05:23:46 GMT 2023","Sat Dec 23 05:23:46 GMT 2023","156","eCommerce","","","","","Activate eCommerce platform on your account",""
"passed","Sat Dec 23 05:23:20 GMT 2023","Sat Dec 23 05:23:20 GMT 2023","393","Transactional","WhatsApp Transactional","","","","Get all your WhatsApp activity (unaggregated events) Copy",""
"passed","Sat Dec 23 05:23:42 GMT 2023","Sat Dec 23 05:23:42 GMT 2023","148","Sales CRM","Files","","","","Upload a file",""
"failed","Sat Dec 23 05:23:39 GMT 2023","Sat Dec 23 05:23:39 GMT 2023","156","Sales CRM","Deals","","","","Create a deal",""
"passed","Sat Dec 23 05:23:44 GMT 2023","Sat Dec 23 05:23:44 GMT 2023","148","Conversations","Pushed messages","","","","Update an automated message",""
"passed","Sat Dec 23 05:23:43 GMT 2023","Sat Dec 23 05:23:43 GMT 2023","167","Conversations","Messages","","","","Get a message",""
"failed","Sat Dec 23 05:23:45 GMT 2023","Sat Dec 23 05:23:45 GMT 2023","161","eCommerce","Categories","","","","Get all categories",""
"failed","Sat Dec 23 05:23:18 GMT 2023","Sat Dec 23 05:23:18 GMT 2023","386","Transactional","Inbound Email Parsing","","","","Get the list of all the events for the received emails.",""
"passed","Sat Dec 23 05:23:45 GMT 2023","Sat Dec 23 05:23:45 GMT 2023","151","eCommerce","Categories","","","","Create categories in batch",""
"passed","Sat Dec 23 05:23:30 GMT 2023","Sat Dec 23 05:23:31 GMT 2023","364","Accounts and settings","Webhooks","","","","Get a webhook details",""
"failed","Sat Dec 23 05:23:44 GMT 2023","Sat Dec 23 05:23:45 GMT 2023","173","eCommerce","Orders","","","","Create/update an order",""
"passed","Sat Dec 23 05:23:28 GMT 2023","Sat Dec 23 05:23:28 GMT 2023","160","Contact management","Folders","","","","Delete a folder (and all its lists)",""
"passed","Sat Dec 23 05:23:35 GMT 2023","Sat Dec 23 05:23:35 GMT 2023","153","Accounts and settings","Corporate","","","","Get sub-account details",""
"passed","Sat Dec 23 05:23:42 GMT 2023","Sat Dec 23 05:23:42 GMT 2023","148","Sales CRM","Notes","","","","Update a note",""
"failed","Sat Dec 23 05:23:26 GMT 2023","Sat Dec 23 05:23:26 GMT 2023","176","Contact management","Contacts","","","","Export contacts",""
"passed","Sat Dec 23 05:23:20 GMT 2023","Sat Dec 23 05:23:20 GMT 2023","179","Transactional","SMS statistics","","","","Get all your SMS activity (unaggregated events)",""
"passed","Sat Dec 23 05:23:25 GMT 2023","Sat Dec 23 05:23:25 GMT 2023","181","Contact management","Contacts","","","","Get all the contacts",""
"failed","Sat Dec 23 05:23:17 GMT 2023","Sat Dec 23 05:23:17 GMT 2023","178","Transactional","Blocked Domains","","","","Add a new domain to the list of blocked domains",""
"passed","Sat Dec 23 05:23:34 GMT 2023","Sat Dec 23 05:23:34 GMT 2023","148","Accounts and settings","Process","","","","Return the informations for a process",""
"passed","Sat Dec 23 05:23:26 GMT 2023","Sat Dec 23 05:23:26 GMT 2023","166","Contact management","Contacts","","","","Get a contact's details",""
"passed","Sat Dec 23 05:23:39 GMT 2023","Sat Dec 23 05:23:39 GMT 2023","146","Sales CRM","Companies","","","","Update a company",""
"failed","Sat Dec 23 05:23:28 GMT 2023","Sat Dec 23 05:23:28 GMT 2023","148","Contact management","Lists","","","","Create a list",""
"failed","Sat Dec 23 05:23:13 GMT 2023","Sat Dec 23 05:23:13 GMT 2023","593","Transactional","Email API","","","","Send a transactional email",""
"passed","Sat Dec 23 05:23:45 GMT 2023","Sat Dec 23 05:23:45 GMT 2023","155","eCommerce","Categories","","","","Get a category details",""
"passed","Sat Dec 23 05:23:28 GMT 2023","Sat Dec 23 05:23:28 GMT 2023","154","Contact management","Lists","","","","Get all the lists",""
"passed","Sat Dec 23 05:23:43 GMT 2023","Sat Dec 23 05:23:43 GMT 2023","139","Sales CRM","Files","","","","Delete a file",""
"passed","Sat Dec 23 05:23:27 GMT 2023","Sat Dec 23 05:23:28 GMT 2023","353","Contact management","Folders","","","","Returns a folder's details",""
"passed","Sat Dec 23 05:23:41 GMT 2023","Sat Dec 23 05:23:41 GMT 2023","141","Sales CRM","Tasks","","","","Delete a task",""
"passed","Sat Dec 23 05:23:46 GMT 2023","Sat Dec 23 05:23:46 GMT 2023","162","eCommerce","Products","","","","Create products in batch",""
"passed","Sat Dec 23 05:23:38 GMT 2023","Sat Dec 23 05:23:38 GMT 2023","154","Sales CRM","Companies","","","","Get a company",""
"passed","Sat Dec 23 05:23:34 GMT 2023","Sat Dec 23 05:23:34 GMT 2023","142","Accounts and settings","Reseller","Child accounts","","","Creates a reseller child",""
"failed","Sat Dec 23 05:23:19 GMT 2023","Sat Dec 23 05:23:20 GMT 2023","193","Transactional","SMS statistics","","","","Get your SMS activity aggregated per day",""
"passed","Sat Dec 23 05:23:23 GMT 2023","Sat Dec 23 05:23:24 GMT 2023","149","Marketing","SMS Campaigns","","","","Send your SMS campaign immediately",""
"failed","Sat Dec 23 05:23:22 GMT 2023","Sat Dec 23 05:23:22 GMT 2023","151","Marketing","Email Campaigns","","","","Export the recipients of an email campaign",""
"failed","Sat Dec 23 05:23:24 GMT 2023","Sat Dec 23 05:23:24 GMT 2023","157","Marketing","SMS Campaigns","","","","Export an SMS campaign's recipients",""
"failed","Sat Dec 23 05:23:14 GMT 2023","Sat Dec 23 05:23:15 GMT 2023","170","Transactional","Email API","","","","Delete scheduled emails by batchId or messageId",""
"failed","Sat Dec 23 05:23:27 GMT 2023","Sat Dec 23 05:23:27 GMT 2023","162","Contact management","Folders","","","","Get all folders",""
"failed","Sat Dec 23 05:23:21 GMT 2023","Sat Dec 23 05:23:21 GMT 2023","143","Marketing","Email Campaigns","","","","Delete an email campaign",""
"failed","Sat Dec 23 05:23:41 GMT 2023","Sat Dec 23 05:23:41 GMT 2023","151","Sales CRM","Notes","","","","Create a note",""
